test,source,smoothed,eta,sampling_cap,phase,policy,additional_stations_b,metric,events,median_delta,min_delta,max_delta,events_lower,events_higher
SKS02,SKS03,1,0.25,240,after_decay,boundary_retained,4,peak_depth_error,5,-0.35714285714285715,-0.35714285714285715,-0.2142857142857143,5,0
SKS02,SKS03,1,0.25,240,after_decay,boundary_retained,4,peak_load_error,5,-0.30269774638883007,-0.3363573660408612,-0.27050935989176306,5,0
SKS02,SKS03,1,0.25,240,after_decay,boundary_retained,4,profile_nrmse,5,-0.05942869798567513,-0.08638115290374535,-0.03242638290908155,5,0
SKS02,SKS03,1,0.25,240,after_decay,original,2,peak_depth_error,5,0.21428571428571425,0.14285714285714285,0.28571428571428564,0,5
SKS02,SKS03,1,0.25,240,after_decay,original,2,peak_load_error,5,-0.08405779850116038,-0.1836644580216498,-0.0372890740507239,5,0
SKS02,SKS03,1,0.25,240,after_decay,original,2,profile_nrmse,5,0.01217002638788707,-0.04208194097462843,0.04478912629072297,2,3
SKS02,SKS03,1,0.25,240,after_decay,original,3,peak_depth_error,5,0.0714285714285714,0.0,0.0714285714285714,0,4
SKS02,SKS03,1,0.25,240,after_decay,original,3,peak_load_error,5,0.038319753858914146,-0.0011337451128963782,0.07541594983968253,1,4
SKS02,SKS03,1,0.25,240,after_decay,original,3,profile_nrmse,5,-0.0005487928880495638,-0.011887107074641454,0.008583586249186287,3,2
SKS02,SKS03,1,0.25,240,after_decay,original,4,peak_depth_error,5,-0.35714285714285715,-0.35714285714285715,-0.2142857142857143,5,0
SKS02,SKS03,1,0.25,240,after_decay,original,4,peak_load_error,5,-0.30269774638883007,-0.3363573660408612,-0.27050935989176306,5,0
SKS02,SKS03,1,0.25,240,after_decay,original,4,profile_nrmse,5,-0.05942869798567513,-0.08638115290374535,-0.03242638290908155,5,0
SKS02,SKS03,1,0.25,240,before_decay,boundary_retained,2,peak_depth_error,5,0.4285714285714285,0.21428571428571425,0.4999999999999999,0,5
SKS02,SKS03,1,0.25,240,before_decay,boundary_retained,2,peak_load_error,5,-0.03965715973740627,-0.10004765122004122,0.02976447809936439,4,1
SKS02,SKS03,1,0.25,240,before_decay,boundary_retained,2,profile_nrmse,5,-0.021064507106286615,-0.041313658183368795,-0.0008261790581134548,5,0
SKS02,SKS03,1,0.25,240,before_decay,boundary_retained,3,peak_depth_error,5,0.35714285714285704,0.0714285714285714,0.35714285714285704,0,5
SKS02,SKS03,1,0.25,240,before_decay,boundary_retained,3,peak_load_error,5,0.02698350924006468,-0.02791467665722569,0.07711668767552056,1,4
SKS02,SKS03,1,0.25,240,before_decay,boundary_retained,3,profile_nrmse,5,-0.011195509742201765,-0.02228798496285328,3.617218443856263e-05,4,1
SKS02,SKS03,1,0.25,240,before_decay,boundary_retained,4,peak_depth_error,5,-0.35714285714285715,-0.42857142857142855,-0.2142857142857143,5,0
SKS02,SKS03,1,0.25,240,before_decay,boundary_retained,4,peak_load_error,5,-0.3264391649870461,-0.3497581296804393,-0.2761973962323856,5,0
SKS02,SKS03,1,0.25,240,before_decay,boundary_retained,4,profile_nrmse,5,-0.06093617685698501,-0.09521408237900417,-0.02443582840862772,5,0
SKS02,SKS03,1,0.25,240,before_decay,original,2,peak_depth_error,5,0.21428571428571425,0.14285714285714285,0.4285714285714285,0,5
SKS02,SKS03,1,0.25,240,before_decay,original,2,peak_load_error,5,-0.07580254263974559,-0.19856596541546917,0.008063865346455479,4,1
SKS02,SKS03,1,0.25,240,before_decay,original,2,profile_nrmse,5,0.008552891552728828,-0.04381642358245488,0.06329132899156933,2,3
SKS02,SKS03,1,0.25,240,before_decay,original,3,peak_depth_error,5,0.35714285714285704,0.0714285714285714,0.35714285714285704,0,5
SKS02,SKS03,1,0.25,240,before_decay,original,3,peak_load_error,5,0.02698350924006468,-0.02791467665722569,0.07711668767552056,1,4
SKS02,SKS03,1,0.25,240,before_decay,original,3,profile_nrmse,5,-0.011195509742201765,-0.02228798496285328,3.617218443856263e-05,4,1
SKS02,SKS03,1,0.25,240,before_decay,original,4,peak_depth_error,5,-0.35714285714285715,-0.42857142857142855,-0.2142857142857143,5,0
SKS02,SKS03,1,0.25,240,before_decay,original,4,peak_load_error,5,-0.3264391649870461,-0.3497581296804393,-0.2761973962323856,5,0
SKS02,SKS03,1,0.25,240,before_decay,original,4,profile_nrmse,5,-0.06093617685698501,-0.09521408237900417,-0.02443582840862772,5,0
SKS02,SKS03,1,0.25,240,shaking,boundary_retained,2,peak_depth_error,6,0.4285714285714285,0.21428571428571425,0.4999999999999999,0,6
SKS02,SKS03,1,0.25,240,shaking,boundary_retained,2,peak_load_error,6,-0.08907410196161927,-0.11914284193070657,-0.018768743679474897,6,0
SKS02,SKS03,1,0.25,240,shaking,boundary_retained,2,profile_nrmse,6,-0.013239034397102944,-0.044978176186600494,-0.0012394410793928612,6,0
SKS02,SKS03,1,0.25,240,shaking,boundary_retained,3,peak_depth_error,6,0.24999999999999992,0.0714285714285714,0.35714285714285704,0,6
SKS02,SKS03,1,0.25,240,shaking,boundary_retained,3,peak_load_error,6,0.030247522953139747,-0.007307455535635304,0.07331630756629186,1,5
SKS02,SKS03,1,0.25,240,shaking,boundary_retained,3,profile_nrmse,6,-0.006225607753150612,-0.026281850899213144,-0.0008266469911504953,6,0
SKS02,SKS03,1,0.25,240,shaking,boundary_retained,4,peak_depth_error,6,-0.39285714285714285,-0.5714285714285714,-0.35714285714285715,6,0
SKS02,SKS03,1,0.25,240,shaking,boundary_retained,4,peak_load_error,6,-0.2928111788929593,-0.3002158938971693,-0.258282850374132,6,0
SKS02,SKS03,1,0.25,240,shaking,boundary_retained,4,profile_nrmse,6,-0.05526010836948754,-0.09233972293922557,-0.023199809108336265,6,0
SKS02,SKS03,1,0.25,240,shaking,original,2,peak_depth_error,6,0.3214285714285714,0.14285714285714285,0.4999999999999999,0,6
SKS02,SKS03,1,0.25,240,shaking,original,2,peak_load_error,6,-0.12839565446735676,-0.20862976536969402,-0.06799374836761726,6,0
SKS02,SKS03,1,0.25,240,shaking,original,2,profile_nrmse,6,0.0227421108313121,-0.043764732228884065,0.056784977231860184,2,4
SKS02,SKS03,1,0.25,240,shaking,original,3,peak_depth_error,6,0.24999999999999992,0.0714285714285714,0.35714285714285704,0,6
SKS02,SKS03,1,0.25,240,shaking,original,3,peak_load_error,6,0.030247522953139747,-0.007307455535635304,0.07331630756629186,1,5
SKS02,SKS03,1,0.25,240,shaking,original,3,profile_nrmse,6,-0.006225607753150612,-0.026281850899213144,-0.0008266469911504953,6,0
SKS02,SKS03,1,0.25,240,shaking,original,4,peak_depth_error,6,-0.39285714285714285,-0.5714285714285714,-0.35714285714285715,6,0
SKS02,SKS03,1,0.25,240,shaking,original,4,peak_load_error,6,-0.2928111788929593,-0.3002158938971693,-0.258282850374132,6,0
SKS02,SKS03,1,0.25,240,shaking,original,4,profile_nrmse,6,-0.05526010836948754,-0.09233972293922557,-0.023199809108336265,6,0
SKS02,SKS03,1,0.5,120,after_decay,boundary_retained,2,peak_depth_error,5,0.21428571428571425,-0.0714285714285714,0.28571428571428564,1,4
SKS02,SKS03,1,0.5,120,after_decay,boundary_retained,2,peak_load_error,5,-0.023502835214469137,-0.09193276578931357,0.005135675765761377,4,1
SKS02,SKS03,1,0.5,120,after_decay,boundary_retained,2,profile_nrmse,5,-0.004014799364164781,-0.03335382396293107,0.005032772174510827,3,2
SKS02,SKS03,1,0.5,120,after_decay,boundary_retained,3,peak_depth_error,5,0.0714285714285714,0.0,0.0714285714285714,0,4
SKS02,SKS03,1,0.5,120,after_decay,boundary_retained,3,peak_load_error,5,0.03775794512119762,-0.001266968867730922,0.0759865903115957,1,4
SKS02,SKS03,1,0.5,120,after_decay,boundary_retained,3,profile_nrmse,5,-0.0005632266354322207,-0.01201441478729455,0.008097731361701777,3,2
SKS02,SKS03,1,0.5,120,after_decay,boundary_retained,4,peak_depth_error,5,-0.35714285714285715,-0.35714285714285715,-0.2142857142857143,5,0
SKS02,SKS03,1,0.5,120,after_decay,boundary_retained,4,peak_load_error,5,-0.3039334810874649,-0.3363579508015063,-0.27056827247818804,5,0
SKS02,SKS03,1,0.5,120,after_decay,boundary_retained,4,profile_nrmse,5,-0.05942172197036612,-0.08656723873986824,-0.032401647482144955,5,0
SKS02,SKS03,1,0.5,120,after_decay,original,2,peak_depth_error,5,0.21428571428571425,0.14285714285714285,0.28571428571428564,0,5
SKS02,SKS03,1,0.5,120,after_decay,original,2,peak_load_error,5,-0.0844570590685908,-0.18358680035919545,-0.03722993914436623,5,0
SKS02,SKS03,1,0.5,120,after_decay,original,2,profile_nrmse,5,0.012183314714288775,-0.0422136121595537,0.04485171717280186,2,3
SKS02,SKS03,1,0.5,120,after_decay,original,3,peak_depth_error,5,0.0714285714285714,0.0,0.0714285714285714,0,4
SKS02,SKS03,1,0.5,120,after_decay,original,3,peak_load_error,5,0.03775794512119762,-0.001266968867730922,0.0759865903115957,1,4
SKS02,SKS03,1,0.5,120,after_decay,original,3,profile_nrmse,5,-0.0005632266354322207,-0.01201441478729455,0.008097731361701777,3,2
SKS02,SKS03,1,0.5,120,after_decay,original,4,peak_depth_error,5,-0.35714285714285715,-0.35714285714285715,-0.2142857142857143,5,0
SKS02,SKS03,1,0.5,120,after_decay,original,4,peak_load_error,5,-0.3039334810874649,-0.3363579508015063,-0.27056827247818804,5,0
SKS02,SKS03,1,0.5,120,after_decay,original,4,profile_nrmse,5,-0.05942172197036612,-0.08656723873986824,-0.032401647482144955,5,0
SKS02,SKS03,1,0.5,120,before_decay,boundary_retained,2,peak_depth_error,5,0.4285714285714285,0.4285714285714285,0.4999999999999999,0,5
SKS02,SKS03,1,0.5,120,before_decay,boundary_retained,2,peak_load_error,5,-0.07810194601489662,-0.10379095563392082,0.003089787393313448,4,1
SKS02,SKS03,1,0.5,120,before_decay,boundary_retained,2,profile_nrmse,5,-0.020214362124989643,-0.04186954509998245,-0.0018426960939011833,5,0
SKS02,SKS03,1,0.5,120,before_decay,boundary_retained,3,peak_depth_error,5,0.35714285714285704,0.29285714285714187,0.35714285714285704,0,5
SKS02,SKS03,1,0.5,120,before_decay,boundary_retained,3,peak_load_error,5,0.027130136715037723,-0.029777028562887956,0.07652463919262628,2,3
SKS02,SKS03,1,0.5,120,before_decay,boundary_retained,3,profile_nrmse,5,-0.010184782235042406,-0.02468469881031181,-0.00031637009010525297,5,0
SKS02,SKS03,1,0.5,120,before_decay,boundary_retained,4,peak_depth_error,5,-0.35714285714285715,-0.42857142857142855,-0.2142857142857143,5,0
SKS02,SKS03,1,0.5,120,before_decay,boundary_retained,4,peak_load_error,5,-0.335527189798703,-0.34616778185245684,-0.2730868511188503,5,0
SKS02,SKS03,1,0.5,120,before_decay,boundary_retained,4,profile_nrmse,5,-0.061251609049572685,-0.09547082694881412,-0.021845577300885814,5,0
SKS02,SKS03,1,0.5,120,before_decay,original,2,peak_depth_error,5,0.21428571428571425,0.14285714285714285,0.4285714285714285,0,5
SKS02,SKS03,1,0.5,120,before_decay,original,2,peak_load_error,5,-0.09392824563966319,-0.2030354732573174,-0.02251497436114186,5,0
SKS02,SKS03,1,0.5,120,before_decay,original,2,profile_nrmse,5,0.007931741498710149,-0.044113414015885796,0.05666349871557097,2,3
SKS02,SKS03,1,0.5,120,before_decay,original,3,peak_depth_error,5,0.35714285714285704,0.29285714285714187,0.35714285714285704,0,5
SKS02,SKS03,1,0.5,120,before_decay,original,3,peak_load_error,5,0.027130136715037723,-0.029777028562887956,0.07652463919262628,2,3
SKS02,SKS03,1,0.5,120,before_decay,original,3,profile_nrmse,5,-0.010184782235042406,-0.02468469881031181,-0.00031637009010525297,5,0
SKS02,SKS03,1,0.5,120,before_decay,original,4,peak_depth_error,5,-0.35714285714285715,-0.42857142857142855,-0.2142857142857143,5,0
SKS02,SKS03,1,0.5,120,before_decay,original,4,peak_load_error,5,-0.335527189798703,-0.34616778185245684,-0.2730868511188503,5,0
SKS02,SKS03,1,0.5,120,before_decay,original,4,profile_nrmse,5,-0.061251609049572685,-0.09547082694881412,-0.021845577300885814,5,0
SKS02,SKS03,1,0.5,120,shaking,boundary_retained,2,peak_depth_error,6,0.4285714285714285,0.21428571428571425,0.4999999999999999,0,6
SKS02,SKS03,1,0.5,120,shaking,boundary_retained,2,peak_load_error,6,-0.08903703795651532,-0.11912514190936688,-0.01882422054044769,6,0
SKS02,SKS03,1,0.5,120,shaking,boundary_retained,2,profile_nrmse,6,-0.013180083325496021,-0.04497434893544362,-0.0012414409467456228,6,0
SKS02,SKS03,1,0.5,120,shaking,boundary_retained,3,peak_depth_error,6,0.24999999999999992,0.0714285714285714,0.35714285714285704,0,6
SKS02,SKS03,1,0.5,120,shaking,boundary_retained,3,peak_load_error,6,0.030221790905630368,-0.0069469204403961315,0.07336680034509453,1,5
SKS02,SKS03,1,0.5,120,shaking,boundary_retained,3,profile_nrmse,6,-0.006185013906059127,-0.02627678251142633,-0.000827442266606998,6,0
SKS02,SKS03,1,0.5,120,shaking,boundary_retained,4,peak_depth_error,6,-0.39285714285714285,-0.5714285714285714,-0.35714285714285715,6,0
SKS02,SKS03,1,0.5,120,shaking,boundary_retained,4,peak_load_error,6,-0.29261708271600856,-0.3001950090835782,-0.2582343764825151,6,0
SKS02,SKS03,1,0.5,120,shaking,boundary_retained,4,profile_nrmse,6,-0.05527253687484798,-0.09236112385218824,-0.02318785880483406,6,0
SKS02,SKS03,1,0.5,120,shaking,original,2,peak_depth_error,6,0.3214285714285714,0.14285714285714285,0.4999999999999999,0,6
SKS02,SKS03,1,0.5,120,shaking,original,2,peak_load_error,6,-0.12839620414029634,-0.20864300184355322,-0.06809436752474804,6,0
SKS02,SKS03,1,0.5,120,shaking,original,2,profile_nrmse,6,0.02276533879750018,-0.0437574899762397,0.05677782876419603,2,4
SKS02,SKS03,1,0.5,120,shaking,original,3,peak_depth_error,6,0.24999999999999992,0.0714285714285714,0.35714285714285704,0,6
SKS02,SKS03,1,0.5,120,shaking,original,3,peak_load_error,6,0.030221790905630368,-0.0069469204403961315,0.07336680034509453,1,5
SKS02,SKS03,1,0.5,120,shaking,original,3,profile_nrmse,6,-0.006185013906059127,-0.02627678251142633,-0.000827442266606998,6,0
SKS02,SKS03,1,0.5,120,shaking,original,4,peak_depth_error,6,-0.39285714285714285,-0.5714285714285714,-0.35714285714285715,6,0
SKS02,SKS03,1,0.5,120,shaking,original,4,peak_load_error,6,-0.29261708271600856,-0.3001950090835782,-0.2582343764825151,6,0
SKS02,SKS03,1,0.5,120,shaking,original,4,profile_nrmse,6,-0.05527253687484798,-0.09236112385218824,-0.02318785880483406,6,0
SKS02,SKS03,1,0.5,240,after_decay,boundary_retained,2,peak_depth_error,5,0.21428571428571425,-0.0714285714285714,0.28571428571428564,1,4
SKS02,SKS03,1,0.5,240,after_decay,boundary_retained,2,peak_load_error,5,-0.023496350078663963,-0.09182035536412328,0.005445979550560115,4,1
SKS02,SKS03,1,0.5,240,after_decay,boundary_retained,2,profile_nrmse,5,-0.004042336404562058,-0.033349577179457815,0.0050274545832865725,3,2
SKS02,SKS03,1,0.5,240,after_decay,boundary_retained,3,peak_depth_error,5,0.0714285714285714,0.0,0.0714285714285714,0,4
SKS02,SKS03,1,0.5,240,after_decay,boundary_retained,3,peak_load_error,5,0.03772271000177177,-0.00117129198212243,0.07609544634460852,1,4
SKS02,SKS03,1,0.5,240,after_decay,boundary_retained,3,profile_nrmse,5,-0.0005499835777737841,-0.011873859240182708,0.00810707249212099,3,2
SKS02,SKS03,1,0.5,240,after_decay,boundary_retained,4,peak_depth_error,5,-0.35714285714285715,-0.35714285714285715,-0.2142857142857143,5,0
SKS02,SKS03,1,0.5,240,after_decay,boundary_retained,4,peak_load_error,5,-0.30389405063643793,-0.33636602875641086,-0.2705771308882692,5,0
SKS02,SKS03,1,0.5,240,after_decay,boundary_retained,4,profile_nrmse,5,-0.05943315704597188,-0.08655962563467368,-0.032271783804648166,5,0
SKS02,SKS03,1,0.5,240,after_decay,original,2,peak_depth_error,5,0.21428571428571425,0.14285714285714285,0.28571428571428564,0,5
SKS02,SKS03,1,0.5,240,after_decay,original,2,peak_load_error,5,-0.08439767207892918,-0.18353172135896667,-0.03695215695209769,5,0
SKS02,SKS03,1,0.5,240,after_decay,original,2,profile_nrmse,5,0.012158710059244224,-0.04216811381217085,0.04480259987286091,2,3
SKS02,SKS03,1,0.5,240,after_decay,original,3,peak_depth_error,5,0.0714285714285714,0.0,0.0714285714285714,0,4
SKS02,SKS03,1,0.5,240,after_decay,original,3,peak_load_error,5,0.03772271000177177,-0.00117129198212243,0.07609544634460852,1,4
SKS02,SKS03,1,0.5,240,after_decay,original,3,profile_nrmse,5,-0.0005499835777737841,-0.011873859240182708,0.00810707249212099,3,2
SKS02,SKS03,1,0.5,240,after_decay,original,4,peak_depth_error,5,-0.35714285714285715,-0.35714285714285715,-0.2142857142857143,5,0
SKS02,SKS03,1,0.5,240,after_decay,original,4,peak_load_error,5,-0.30389405063643793,-0.33636602875641086,-0.2705771308882692,5,0
SKS02,SKS03,1,0.5,240,after_decay,original,4,profile_nrmse,5,-0.05943315704597188,-0.08655962563467368,-0.032271783804648166,5,0
SKS02,SKS03,1,0.5,240,before_decay,boundary_retained,2,peak_depth_error,5,0.4285714285714285,0.4285714285714285,0.4999999999999999,0,5
SKS02,SKS03,1,0.5,240,before_decay,boundary_retained,2,peak_load_error,5,-0.07820578910554178,-0.10604102733164564,0.003329400666828408,4,1
SKS02,SKS03,1,0.5,240,before_decay,boundary_retained,2,profile_nrmse,5,-0.02002004751677504,-0.042051489084474175,-0.0018738236361768995,5,0
SKS02,SKS03,1,0.5,240,before_decay,boundary_retained,3,peak_depth_error,5,0.35714285714285704,0.1428571428571428,0.35714285714285704,0,5
SKS02,SKS03,1,0.5,240,before_decay,boundary_retained,3,peak_load_error,5,0.02712119786648326,-0.030349447366533333,0.07403734186926335,2,3
SKS02,SKS03,1,0.5,240,before_decay,boundary_retained,3,profile_nrmse,5,-0.010218146357149668,-0.024689311788045884,-0.0008616334799712716,5,0
SKS02,SKS03,1,0.5,240,before_decay,boundary_retained,4,peak_depth_error,5,-0.35714285714285715,-0.42857142857142855,-0.2142857142857143,5,0
SKS02,SKS03,1,0.5,240,before_decay,boundary_retained,4,peak_load_error,5,-0.33011281299223283,-0.3462686401134231,-0.27467244921647294,5,0
SKS02,SKS03,1,0.5,240,before_decay,boundary_retained,4,profile_nrmse,5,-0.061233555533137383,-0.09613938992970984,-0.021787588940073987,5,0
SKS02,SKS03,1,0.5,240,before_decay,original,2,peak_depth_error,5,0.21428571428571425,0.14285714285714285,0.4285714285714285,0,5
SKS02,SKS03,1,0.5,240,before_decay,original,2,peak_load_error,5,-0.10212418305699558,-0.20275697327587758,-0.022425174328035036,5,0
SKS02,SKS03,1,0.5,240,before_decay,original,2,profile_nrmse,5,0.007909260141996777,-0.04399260737085968,0.05670001543523845,2,3
SKS02,SKS03,1,0.5,240,before_decay,original,3,peak_depth_error,5,0.35714285714285704,0.1428571428571428,0.35714285714285704,0,5
SKS02,SKS03,1,0.5,240,before_decay,original,3,peak_load_error,5,0.02712119786648326,-0.030349447366533333,0.07403734186926335,2,3
SKS02,SKS03,1,0.5,240,before_decay,original,3,profile_nrmse,5,-0.010218146357149668,-0.024689311788045884,-0.0008616334799712716,5,0
SKS02,SKS03,1,0.5,240,before_decay,original,4,peak_depth_error,5,-0.35714285714285715,-0.42857142857142855,-0.2142857142857143,5,0
SKS02,SKS03,1,0.5,240,before_decay,original,4,peak_load_error,5,-0.33011281299223283,-0.3462686401134231,-0.27467244921647294,5,0
SKS02,SKS03,1,0.5,240,before_decay,original,4,profile_nrmse,5,-0.061233555533137383,-0.09613938992970984,-0.021787588940073987,5,0
SKS02,SKS03,1,0.5,240,shaking,boundary_retained,2,peak_depth_error,6,0.4285714285714285,0.21428571428571425,0.4999999999999999,0,6
SKS02,SKS03,1,0.5,240,shaking,boundary_retained,2,peak_load_error,6,-0.08907410196161927,-0.11914284193070657,-0.018768743679474897,6,0
SKS02,SKS03,1,0.5,240,shaking,boundary_retained,2,profile_nrmse,6,-0.013239034397102944,-0.044978176186600494,-0.0012394410793928612,6,0
SKS02,SKS03,1,0.5,240,shaking,boundary_retained,3,peak_depth_error,6,0.24999999999999992,0.0714285714285714,0.35714285714285704,0,6
SKS02,SKS03,1,0.5,240,shaking,boundary_retained,3,peak_load_error,6,0.030247522953139747,-0.007307455535635304,0.07331630756629186,1,5
SKS02,SKS03,1,0.5,240,shaking,boundary_retained,3,profile_nrmse,6,-0.006225607753150612,-0.026281850899213144,-0.0008266469911504953,6,0
SKS02,SKS03,1,0.5,240,shaking,boundary_retained,4,peak_depth_error,6,-0.39285714285714285,-0.5714285714285714,-0.35714285714285715,6,0
SKS02,SKS03,1,0.5,240,shaking,boundary_retained,4,peak_load_error,6,-0.2928111788929593,-0.3002158938971693,-0.258282850374132,6,0
SKS02,SKS03,1,0.5,240,shaking,boundary_retained,4,profile_nrmse,6,-0.05526010836948754,-0.09233972293922557,-0.023199809108336265,6,0
SKS02,SKS03,1,0.5,240,shaking,original,2,peak_depth_error,6,0.3214285714285714,0.14285714285714285,0.4999999999999999,0,6
SKS02,SKS03,1,0.5,240,shaking,original,2,peak_load_error,6,-0.12839565446735676,-0.20862976536969402,-0.06799374836761726,6,0
SKS02,SKS03,1,0.5,240,shaking,original,2,profile_nrmse,6,0.0227421108313121,-0.043764732228884065,0.056784977231860184,2,4
SKS02,SKS03,1,0.5,240,shaking,original,3,peak_depth_error,6,0.24999999999999992,0.0714285714285714,0.35714285714285704,0,6
SKS02,SKS03,1,0.5,240,shaking,original,3,peak_load_error,6,0.030247522953139747,-0.007307455535635304,0.07331630756629186,1,5
SKS02,SKS03,1,0.5,240,shaking,original,3,profile_nrmse,6,-0.006225607753150612,-0.026281850899213144,-0.0008266469911504953,6,0
SKS02,SKS03,1,0.5,240,shaking,original,4,peak_depth_error,6,-0.39285714285714285,-0.5714285714285714,-0.35714285714285715,6,0
SKS02,SKS03,1,0.5,240,shaking,original,4,peak_load_error,6,-0.2928111788929593,-0.3002158938971693,-0.258282850374132,6,0
SKS02,SKS03,1,0.5,240,shaking,original,4,profile_nrmse,6,-0.05526010836948754,-0.09233972293922557,-0.023199809108336265,6,0
SKS02,SKS03,1,0.75,120,after_decay,boundary_retained,2,peak_depth_error,5,0.21428571428571425,-0.0714285714285714,0.28571428571428564,1,4
SKS02,SKS03,1,0.75,120,after_decay,boundary_retained,2,peak_load_error,5,-0.02332184833728393,-0.09152851257433772,0.005331452388926794,4,1
SKS02,SKS03,1,0.75,120,after_decay,boundary_retained,2,profile_nrmse,5,-0.004054193922798197,-0.033390156114674704,0.005031603425577194,3,2
SKS02,SKS03,1,0.75,120,after_decay,boundary_retained,3,peak_depth_error,5,0.0714285714285714,0.0,0.0714285714285714,0,4
SKS02,SKS03,1,0.75,120,after_decay,boundary_retained,3,peak_load_error,5,0.037666153418147774,-0.0011318127114857968,0.07634455726121808,1,4
SKS02,SKS03,1,0.75,120,after_decay,boundary_retained,3,profile_nrmse,5,-0.0005314611870151711,-0.011950232356623583,0.007890529725184045,3,2
SKS02,SKS03,1,0.75,120,after_decay,boundary_retained,4,peak_depth_error,5,-0.35714285714285715,-0.35714285714285715,-0.2142857142857143,5,0
SKS02,SKS03,1,0.75,120,after_decay,boundary_retained,4,peak_load_error,5,-0.3042160046593207,-0.33638638710498503,-0.2706361374050711,5,0
SKS02,SKS03,1,0.75,120,after_decay,boundary_retained,4,profile_nrmse,5,-0.0594317703859162,-0.08679707643131929,-0.032368499963847094,5,0
SKS02,SKS03,1,0.75,120,after_decay,original,2,peak_depth_error,5,0.21428571428571425,0.14285714285714285,0.28571428571428564,0,5
SKS02,SKS03,1,0.75,120,after_decay,original,2,peak_load_error,5,-0.08440304859937758,-0.18346991501197354,-0.03652369605223563,5,0
SKS02,SKS03,1,0.75,120,after_decay,original,2,profile_nrmse,5,0.012139729861990058,-0.042320030670175965,0.04482989984648101,2,3
SKS02,SKS03,1,0.75,120,after_decay,original,3,peak_depth_error,5,0.0714285714285714,0.0,0.0714285714285714,0,4
SKS02,SKS03,1,0.75,120,after_decay,original,3,peak_load_error,5,0.037666153418147774,-0.0011318127114857968,0.07634455726121808,1,4
SKS02,SKS03,1,0.75,120,after_decay,original,3,profile_nrmse,5,-0.0005314611870151711,-0.011950232356623583,0.007890529725184045,3,2
SKS02,SKS03,1,0.75,120,after_decay,original,4,peak_depth_error,5,-0.35714285714285715,-0.35714285714285715,-0.2142857142857143,5,0
SKS02,SKS03,1,0.75,120,after_decay,original,4,peak_load_error,5,-0.3042160046593207,-0.33638638710498503,-0.2706361374050711,5,0
SKS02,SKS03,1,0.75,120,after_decay,original,4,profile_nrmse,5,-0.0594317703859162,-0.08679707643131929,-0.032368499963847094,5,0
SKS02,SKS03,1,0.75,120,before_decay,boundary_retained,2,peak_depth_error,5,0.4285714285714285,0.4285714285714285,0.4999999999999999,0,5
SKS02,SKS03,1,0.75,120,before_decay,boundary_retained,2,peak_load_error,5,-0.09992710842680685,-0.1647363175856502,-9.91761689752152e-05,5,0
SKS02,SKS03,1,0.75,120,before_decay,boundary_retained,2,profile_nrmse,5,-0.017762685308065948,-0.042290632467881964,-0.0020791957574827213,5,0
SKS02,SKS03,1,0.75,120,before_decay,boundary_retained,3,peak_depth_error,5,0.1428571428571428,0.1428571428571428,0.35714285714285704,0,5
SKS02,SKS03,1,0.75,120,before_decay,boundary_retained,3,peak_load_error,5,0.0032765804625954353,-0.032887378764304906,0.07260470999801742,2,3
SKS02,SKS03,1,0.75,120,before_decay,boundary_retained,3,profile_nrmse,5,-0.009161362460070405,-0.028720938949772845,-0.001056614416660412,5,0
SKS02,SKS03,1,0.75,120,before_decay,boundary_retained,4,peak_depth_error,5,-0.35714285714285715,-0.5714285714285714,-0.2857142857142857,5,0
SKS02,SKS03,1,0.75,120,before_decay,boundary_retained,4,peak_load_error,5,-0.29935341343730604,-0.3042639778566492,-0.2709597297912084,5,0
SKS02,SKS03,1,0.75,120,before_decay,boundary_retained,4,profile_nrmse,5,-0.061732262174276714,-0.09614496022073887,-0.02716465928746576,5,0
SKS02,SKS03,1,0.75,120,before_decay,original,2,peak_depth_error,5,0.4285714285714285,0.14285714285714285,0.4285714285714285,0,5
SKS02,SKS03,1,0.75,120,before_decay,original,2,peak_load_error,5,-0.1647363175856502,-0.2079505285462787,-0.033408780169195226,5,0
SKS02,SKS03,1,0.75,120,before_decay,original,2,profile_nrmse,5,0.006414453244518101,-0.044140308821635665,0.05743083928044157,2,3
SKS02,SKS03,1,0.75,120,before_decay,original,3,peak_depth_error,5,0.1428571428571428,0.1428571428571428,0.35714285714285704,0,5
SKS02,SKS03,1,0.75,120,before_decay,original,3,peak_load_error,5,0.0032765804625954353,-0.032887378764304906,0.07260470999801742,2,3
SKS02,SKS03,1,0.75,120,before_decay,original,3,profile_nrmse,5,-0.009161362460070405,-0.028720938949772845,-0.001056614416660412,5,0
SKS02,SKS03,1,0.75,120,before_decay,original,4,peak_depth_error,5,-0.35714285714285715,-0.5714285714285714,-0.2857142857142857,5,0
SKS02,SKS03,1,0.75,120,before_decay,original,4,peak_load_error,5,-0.29935341343730604,-0.3042639778566492,-0.2709597297912084,5,0
SKS02,SKS03,1,0.75,120,before_decay,original,4,profile_nrmse,5,-0.061732262174276714,-0.09614496022073887,-0.02716465928746576,5,0
SKS02,SKS03,1,0.75,120,shaking,boundary_retained,2,peak_depth_error,6,0.4285714285714285,0.21428571428571425,0.4999999999999999,0,6
SKS02,SKS03,1,0.75,120,shaking,boundary_retained,2,peak_load_error,6,-0.08903703795651532,-0.11912514190936688,-0.01882422054044769,6,0
