test,source,event,smoothed,eta,sampling_cap,phase,policy,additional_stations_b,metric,candidate,uniform,delta,piles
SKS02,SKS03,EQM_6,1,0.75,120,after_decay,original,3,profile_nrmse,0.15764693851846012,0.1581783997054753,-0.0005314611870151711,2
SKS02,SKS03,EQM_6,1,0.75,120,after_decay,original,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_6,1,0.75,120,after_decay,original,4,peak_load_error,0.0,0.33638638710498503,-0.33638638710498503,2
SKS02,SKS03,EQM_6,1,0.75,120,after_decay,original,4,profile_nrmse,0.0986839074264868,0.15811567781240302,-0.0594317703859162,2
SKS02,SKS03,EQM_6,1,0.75,120,before_decay,boundary_retained,2,peak_depth_error,0.7142857142857142,0.2857142857142857,0.4285714285714285,2
SKS02,SKS03,EQM_6,1,0.75,120,before_decay,boundary_retained,2,peak_load_error,0.3061396949384979,0.3993721796657824,-0.09323248472728447,2
SKS02,SKS03,EQM_6,1,0.75,120,before_decay,boundary_retained,2,profile_nrmse,0.1919819943552088,0.20974467966327476,-0.017762685308065948,2
SKS02,SKS03,EQM_6,1,0.75,120,before_decay,boundary_retained,3,peak_depth_error,0.7142857142857142,0.5714285714285714,0.1428571428571428,2
SKS02,SKS03,EQM_6,1,0.75,120,before_decay,boundary_retained,3,peak_load_error,0.3061396949384979,0.3028631144759025,0.0032765804625954353,2
SKS02,SKS03,EQM_6,1,0.75,120,before_decay,boundary_retained,3,profile_nrmse,0.18515048734873762,0.194311849808808,-0.009161362460070405,2
SKS02,SKS03,EQM_6,1,0.75,120,before_decay,boundary_retained,4,peak_depth_error,0.0,0.5714285714285714,-0.5714285714285714,2
SKS02,SKS03,EQM_6,1,0.75,120,before_decay,boundary_retained,4,peak_load_error,0.0,0.3028631144759025,-0.3028631144759025,2
SKS02,SKS03,EQM_6,1,0.75,120,before_decay,boundary_retained,4,profile_nrmse,0.13006817342977528,0.19180043560405202,-0.061732262174276714,2
SKS02,SKS03,EQM_6,1,0.75,120,before_decay,original,2,peak_depth_error,0.7142857142857142,0.2857142857142857,0.4285714285714285,2
SKS02,SKS03,EQM_6,1,0.75,120,before_decay,original,2,peak_load_error,0.2928518008282683,0.3993721796657824,-0.1065203788375141,2
SKS02,SKS03,EQM_6,1,0.75,120,before_decay,original,2,profile_nrmse,0.21615913290779284,0.20974467966327476,0.006414453244518101,2
SKS02,SKS03,EQM_6,1,0.75,120,before_decay,original,3,peak_depth_error,0.7142857142857142,0.5714285714285714,0.1428571428571428,2
SKS02,SKS03,EQM_6,1,0.75,120,before_decay,original,3,peak_load_error,0.3061396949384979,0.3028631144759025,0.0032765804625954353,2
SKS02,SKS03,EQM_6,1,0.75,120,before_decay,original,3,profile_nrmse,0.18515048734873762,0.194311849808808,-0.009161362460070405,2
SKS02,SKS03,EQM_6,1,0.75,120,before_decay,original,4,peak_depth_error,0.0,0.5714285714285714,-0.5714285714285714,2
SKS02,SKS03,EQM_6,1,0.75,120,before_decay,original,4,peak_load_error,0.0,0.3028631144759025,-0.3028631144759025,2
SKS02,SKS03,EQM_6,1,0.75,120,before_decay,original,4,profile_nrmse,0.13006817342977528,0.19180043560405202,-0.061732262174276714,2
SKS02,SKS03,EQM_6,1,0.75,120,shaking,boundary_retained,2,peak_depth_error,0.7142857142857142,0.2857142857142857,0.4285714285714285,2
SKS02,SKS03,EQM_6,1,0.75,120,shaking,boundary_retained,2,peak_load_error,0.28481196446316853,0.39462826600130085,-0.10981630153813235,2
SKS02,SKS03,EQM_6,1,0.75,120,shaking,boundary_retained,2,profile_nrmse,0.2013242923410323,0.21702493383264235,-0.015700641491610046,2
SKS02,SKS03,EQM_6,1,0.75,120,shaking,boundary_retained,3,peak_depth_error,0.7142857142857142,0.5714285714285714,0.1428571428571428,2
SKS02,SKS03,EQM_6,1,0.75,120,shaking,boundary_retained,3,peak_load_error,0.28481196446316853,0.29175888490356466,-0.0069469204403961315,2
SKS02,SKS03,EQM_6,1,0.75,120,shaking,boundary_retained,3,profile_nrmse,0.19341145962307632,0.19830569514506524,-0.004894235521988907,2
SKS02,SKS03,EQM_6,1,0.75,120,shaking,boundary_retained,4,peak_depth_error,0.0,0.5714285714285714,-0.5714285714285714,2
SKS02,SKS03,EQM_6,1,0.75,120,shaking,boundary_retained,4,peak_load_error,0.0,0.29175888490356466,-0.29175888490356466,2
SKS02,SKS03,EQM_6,1,0.75,120,shaking,boundary_retained,4,profile_nrmse,0.13030391606468078,0.1958787587338804,-0.0655748426691996,2
SKS02,SKS03,EQM_6,1,0.75,120,shaking,original,2,peak_depth_error,0.7142857142857142,0.2857142857142857,0.4285714285714285,2
SKS02,SKS03,EQM_6,1,0.75,120,shaking,original,2,peak_load_error,0.28481196446316853,0.39462826600130085,-0.10981630153813235,2
SKS02,SKS03,EQM_6,1,0.75,120,shaking,original,2,profile_nrmse,0.2204756771543031,0.21702493383264235,0.003450743321660746,2
SKS02,SKS03,EQM_6,1,0.75,120,shaking,original,3,peak_depth_error,0.7142857142857142,0.5714285714285714,0.1428571428571428,2
SKS02,SKS03,EQM_6,1,0.75,120,shaking,original,3,peak_load_error,0.28481196446316853,0.29175888490356466,-0.0069469204403961315,2
SKS02,SKS03,EQM_6,1,0.75,120,shaking,original,3,profile_nrmse,0.19341145962307632,0.19830569514506524,-0.004894235521988907,2
SKS02,SKS03,EQM_6,1,0.75,120,shaking,original,4,peak_depth_error,0.0,0.5714285714285714,-0.5714285714285714,2
SKS02,SKS03,EQM_6,1,0.75,120,shaking,original,4,peak_load_error,0.0,0.29175888490356466,-0.29175888490356466,2
SKS02,SKS03,EQM_6,1,0.75,120,shaking,original,4,profile_nrmse,0.13030391606468078,0.1958787587338804,-0.0655748426691996,2
SKS02,SKS03,EQM_6,1,0.75,240,after_decay,boundary_retained,2,peak_depth_error,0.42857142857142855,0.1428571428571429,0.28571428571428564,2
SKS02,SKS03,EQM_6,1,0.75,240,after_decay,boundary_retained,2,peak_load_error,0.35658031008623425,0.37420966620198026,-0.01762935611574601,2
SKS02,SKS03,EQM_6,1,0.75,240,after_decay,boundary_retained,2,profile_nrmse,0.16615224165783649,0.1701887543148719,-0.00403651265703539,2
SKS02,SKS03,EQM_6,1,0.75,240,after_decay,boundary_retained,3,peak_depth_error,0.42857142857142855,0.35714285714285715,0.0714285714285714,2
SKS02,SKS03,EQM_6,1,0.75,240,after_decay,boundary_retained,3,peak_load_error,0.35658031008623425,0.33637700582426894,0.020203304261965316,2
SKS02,SKS03,EQM_6,1,0.75,240,after_decay,boundary_retained,3,profile_nrmse,0.15762638216689467,0.15817991717202856,-0.0005535350051338941,2
SKS02,SKS03,EQM_6,1,0.75,240,after_decay,boundary_retained,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_6,1,0.75,240,after_decay,boundary_retained,4,peak_load_error,0.0,0.33637700582426894,-0.33637700582426894,2
SKS02,SKS03,EQM_6,1,0.75,240,after_decay,boundary_retained,4,profile_nrmse,0.09869650593648205,0.15811906289631114,-0.05942255695982908,2
SKS02,SKS03,EQM_6,1,0.75,240,after_decay,original,2,peak_depth_error,0.42857142857142855,0.1428571428571429,0.28571428571428564,2
SKS02,SKS03,EQM_6,1,0.75,240,after_decay,original,2,peak_load_error,0.336331895792526,0.37420966620198026,-0.03787777040945428,2
SKS02,SKS03,EQM_6,1,0.75,240,after_decay,original,2,profile_nrmse,0.18234687992171572,0.1701887543148719,0.012158125606843817,2
SKS02,SKS03,EQM_6,1,0.75,240,after_decay,original,3,peak_depth_error,0.42857142857142855,0.35714285714285715,0.0714285714285714,2
SKS02,SKS03,EQM_6,1,0.75,240,after_decay,original,3,peak_load_error,0.35658031008623425,0.33637700582426894,0.020203304261965316,2
SKS02,SKS03,EQM_6,1,0.75,240,after_decay,original,3,profile_nrmse,0.15762638216689467,0.15817991717202856,-0.0005535350051338941,2
SKS02,SKS03,EQM_6,1,0.75,240,after_decay,original,4,peak_depth_error,0.0,0.35714285714285715,-0.35714285714285715,2
SKS02,SKS03,EQM_6,1,0.75,240,after_decay,original,4,peak_load_error,0.0,0.33637700582426894,-0.33637700582426894,2
SKS02,SKS03,EQM_6,1,0.75,240,after_decay,original,4,profile_nrmse,0.09869650593648205,0.15811906289631114,-0.05942255695982908,2
SKS02,SKS03,EQM_6,1,0.75,240,before_decay,boundary_retained,2,peak_depth_error,0.7142857142857142,0.2857142857142857,0.4285714285714285,2
SKS02,SKS03,EQM_6,1,0.75,240,before_decay,boundary_retained,2,peak_load_error,0.3061398047254724,0.3993795686523882,-0.09323976392691584,2
SKS02,SKS03,EQM_6,1,0.75,240,before_decay,boundary_retained,2,profile_nrmse,0.19199740587904815,0.20971379840687265,-0.017716392527824518,2
SKS02,SKS03,EQM_6,1,0.75,240,before_decay,boundary_retained,3,peak_depth_error,0.7142857142857142,0.5714285714285714,0.1428571428571428,2
SKS02,SKS03,EQM_6,1,0.75,240,before_decay,boundary_retained,3,peak_load_error,0.3061398047254724,0.3028627030300798,0.003277101695392595,2
SKS02,SKS03,EQM_6,1,0.75,240,before_decay,boundary_retained,3,profile_nrmse,0.18518500476696317,0.1943060023566348,-0.009120997589671623,2
SKS02,SKS03,EQM_6,1,0.75,240,before_decay,boundary_retained,4,peak_depth_error,0.0,0.5714285714285714,-0.5714285714285714,2
SKS02,SKS03,EQM_6,1,0.75,240,before_decay,boundary_retained,4,peak_load_error,0.0,0.3028627030300798,-0.3028627030300798,2
SKS02,SKS03,EQM_6,1,0.75,240,before_decay,boundary_retained,4,profile_nrmse,0.1301135456041358,0.19179742161218444,-0.06168387600804863,2
SKS02,SKS03,EQM_6,1,0.75,240,before_decay,original,2,peak_depth_error,0.7142857142857142,0.2857142857142857,0.4285714285714285,2
SKS02,SKS03,EQM_6,1,0.75,240,before_decay,original,2,peak_load_error,0.29284640835210685,0.3993795686523882,-0.10653316030028141,2
SKS02,SKS03,EQM_6,1,0.75,240,before_decay,original,2,profile_nrmse,0.21617060802946048,0.20971379840687265,0.006456809622587795,2
SKS02,SKS03,EQM_6,1,0.75,240,before_decay,original,3,peak_depth_error,0.7142857142857142,0.5714285714285714,0.1428571428571428,2
SKS02,SKS03,EQM_6,1,0.75,240,before_decay,original,3,peak_load_error,0.3061398047254724,0.3028627030300798,0.003277101695392595,2
SKS02,SKS03,EQM_6,1,0.75,240,before_decay,original,3,profile_nrmse,0.18518500476696317,0.1943060023566348,-0.009120997589671623,2
SKS02,SKS03,EQM_6,1,0.75,240,before_decay,original,4,peak_depth_error,0.0,0.5714285714285714,-0.5714285714285714,2
SKS02,SKS03,EQM_6,1,0.75,240,before_decay,original,4,peak_load_error,0.0,0.3028627030300798,-0.3028627030300798,2
SKS02,SKS03,EQM_6,1,0.75,240,before_decay,original,4,profile_nrmse,0.1301135456041358,0.19179742161218444,-0.06168387600804863,2
SKS02,SKS03,EQM_6,1,0.75,240,shaking,boundary_retained,2,peak_depth_error,0.7142857142857142,0.2857142857142857,0.4285714285714285,2
SKS02,SKS03,EQM_6,1,0.75,240,shaking,boundary_retained,2,peak_load_error,0.2848291726483184,0.3947377292166784,-0.10990855656835995,2
SKS02,SKS03,EQM_6,1,0.75,240,shaking,boundary_retained,2,profile_nrmse,0.20132266467926552,0.2171520106661955,-0.01582934598692999,2
SKS02,SKS03,EQM_6,1,0.75,240,shaking,boundary_retained,3,peak_depth_error,0.7142857142857142,0.5714285714285714,0.1428571428571428,2
SKS02,SKS03,EQM_6,1,0.75,240,shaking,boundary_retained,3,peak_load_error,0.2848291726483184,0.29213662818395375,-0.007307455535635304,2
SKS02,SKS03,EQM_6,1,0.75,240,shaking,boundary_retained,3,profile_nrmse,0.1933793431844732,0.19839858716187445,-0.005019243977401264,2
SKS02,SKS03,EQM_6,1,0.75,240,shaking,boundary_retained,4,peak_depth_error,0.0,0.5714285714285714,-0.5714285714285714,2
SKS02,SKS03,EQM_6,1,0.75,240,shaking,boundary_retained,4,peak_load_error,0.0,0.29213662818395375,-0.29213662818395375,2
SKS02,SKS03,EQM_6,1,0.75,240,shaking,boundary_retained,4,profile_nrmse,0.1303307868252599,0.19585582528794787,-0.06552503846268798,2
SKS02,SKS03,EQM_6,1,0.75,240,shaking,original,2,peak_depth_error,0.7142857142857142,0.2857142857142857,0.4285714285714285,2
SKS02,SKS03,EQM_6,1,0.75,240,shaking,original,2,peak_load_error,0.2848291726483184,0.3947377292166784,-0.10990855656835995,2
SKS02,SKS03,EQM_6,1,0.75,240,shaking,original,2,profile_nrmse,0.2205508668659787,0.2171520106661955,0.003398856199783168,2
SKS02,SKS03,EQM_6,1,0.75,240,shaking,original,3,peak_depth_error,0.7142857142857142,0.5714285714285714,0.1428571428571428,2
SKS02,SKS03,EQM_6,1,0.75,240,shaking,original,3,peak_load_error,0.2848291726483184,0.29213662818395375,-0.007307455535635304,2
SKS02,SKS03,EQM_6,1,0.75,240,shaking,original,3,profile_nrmse,0.1933793431844732,0.19839858716187445,-0.005019243977401264,2
SKS02,SKS03,EQM_6,1,0.75,240,shaking,original,4,peak_depth_error,0.0,0.5714285714285714,-0.5714285714285714,2
SKS02,SKS03,EQM_6,1,0.75,240,shaking,original,4,peak_load_error,0.0,0.29213662818395375,-0.29213662818395375,2
SKS02,SKS03,EQM_6,1,0.75,240,shaking,original,4,profile_nrmse,0.1303307868252599,0.19585582528794787,-0.06552503846268798,2
SKS03,SKS02,EQM_1,0,0.25,120,after_decay,boundary_retained,2,peak_depth_error,0.42857142857142855,0.14285714285714282,0.2857142857142857,2
SKS03,SKS02,EQM_1,0,0.25,120,after_decay,boundary_retained,2,peak_load_error,0.1939972841755542,0.09179910879098413,0.10219817538457007,2
SKS03,SKS02,EQM_1,0,0.25,120,after_decay,boundary_retained,2,profile_nrmse,0.12506030231968168,0.23045200269511035,-0.10539170037542865,2
SKS03,SKS02,EQM_1,0,0.25,120,after_decay,boundary_retained,3,peak_depth_error,0.14285714285714282,0.07142857142857142,0.0714285714285714,2
SKS03,SKS02,EQM_1,0,0.25,120,after_decay,boundary_retained,3,peak_load_error,0.08722270525929048,0.0737810031117381,0.013441702147552373,2
SKS03,SKS02,EQM_1,0,0.25,120,after_decay,boundary_retained,3,profile_nrmse,0.07014137349078109,0.1409755072100757,-0.07083413371929462,2
SKS03,SKS02,EQM_1,0,0.25,120,after_decay,boundary_retained,4,peak_depth_error,0.14285714285714285,0.07142857142857142,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.25,120,after_decay,boundary_retained,4,peak_load_error,0.09726731288602285,0.0270348391915626,0.07023247369446024,2
SKS03,SKS02,EQM_1,0,0.25,120,after_decay,boundary_retained,4,profile_nrmse,0.07396403791000483,0.1273546782284704,-0.05339064031846558,2
SKS03,SKS02,EQM_1,0,0.25,120,after_decay,original,2,peak_depth_error,0.14285714285714282,0.14285714285714282,0.0,2
SKS03,SKS02,EQM_1,0,0.25,120,after_decay,original,2,peak_load_error,0.08722270525929048,0.09179910879098413,-0.004576403531693651,2
SKS03,SKS02,EQM_1,0,0.25,120,after_decay,original,2,profile_nrmse,0.1352506145163821,0.23045200269511035,-0.09520138817872824,2
SKS03,SKS02,EQM_1,0,0.25,120,after_decay,original,3,peak_depth_error,0.14285714285714285,0.07142857142857142,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.25,120,after_decay,original,3,peak_load_error,0.09726731288602285,0.0737810031117381,0.023486309774284744,2
SKS03,SKS02,EQM_1,0,0.25,120,after_decay,original,3,profile_nrmse,0.1017571468364674,0.1409755072100757,-0.039218360373608305,2
SKS03,SKS02,EQM_1,0,0.25,120,after_decay,original,4,peak_depth_error,0.14285714285714285,0.07142857142857142,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.25,120,after_decay,original,4,peak_load_error,0.09726731288602285,0.0270348391915626,0.07023247369446024,2
SKS03,SKS02,EQM_1,0,0.25,120,after_decay,original,4,profile_nrmse,0.07396403791000483,0.1273546782284704,-0.05339064031846558,2
SKS03,SKS02,EQM_1,0,0.25,120,before_decay,boundary_retained,2,peak_depth_error,0.42857142857142855,0.14285714285714282,0.2857142857142857,2
SKS03,SKS02,EQM_1,0,0.25,120,before_decay,boundary_retained,2,peak_load_error,0.17666967767615885,0.08338861824841501,0.09328105942774384,2
SKS03,SKS02,EQM_1,0,0.25,120,before_decay,boundary_retained,2,profile_nrmse,0.12405524928498604,0.23001629818725935,-0.10596104890227331,2
SKS03,SKS02,EQM_1,0,0.25,120,before_decay,boundary_retained,3,peak_depth_error,0.14285714285714282,0.07142857142857142,0.0714285714285714,2
SKS03,SKS02,EQM_1,0,0.25,120,before_decay,boundary_retained,3,peak_load_error,0.06463445766899908,0.07590292697136354,-0.011268469302364456,2
SKS03,SKS02,EQM_1,0,0.25,120,before_decay,boundary_retained,3,profile_nrmse,0.06598942819050754,0.1411849907119177,-0.07519556252141016,2
SKS03,SKS02,EQM_1,0,0.25,120,before_decay,boundary_retained,4,peak_depth_error,0.14285714285714285,0.07142857142857142,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.25,120,before_decay,boundary_retained,4,peak_load_error,0.09806312238133934,0.03647494220069411,0.06158818018064523,2
SKS03,SKS02,EQM_1,0,0.25,120,before_decay,boundary_retained,4,profile_nrmse,0.06891658879584639,0.1277436290753365,-0.05882704027949012,2
SKS03,SKS02,EQM_1,0,0.25,120,before_decay,original,2,peak_depth_error,0.14285714285714282,0.14285714285714282,0.0,2
SKS03,SKS02,EQM_1,0,0.25,120,before_decay,original,2,peak_load_error,0.06463445766899908,0.08338861824841501,-0.01875416057941593,2
SKS03,SKS02,EQM_1,0,0.25,120,before_decay,original,2,profile_nrmse,0.13114658334581236,0.23001629818725935,-0.09886971484144699,2
SKS03,SKS02,EQM_1,0,0.25,120,before_decay,original,3,peak_depth_error,0.14285714285714285,0.07142857142857142,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.25,120,before_decay,original,3,peak_load_error,0.09806312238133934,0.07590292697136354,0.022160195409975797,2
SKS03,SKS02,EQM_1,0,0.25,120,before_decay,original,3,profile_nrmse,0.0993897644809553,0.1411849907119177,-0.041795226230962414,2
SKS03,SKS02,EQM_1,0,0.25,120,before_decay,original,4,peak_depth_error,0.14285714285714285,0.07142857142857142,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.25,120,before_decay,original,4,peak_load_error,0.09806312238133934,0.03647494220069411,0.06158818018064523,2
SKS03,SKS02,EQM_1,0,0.25,120,before_decay,original,4,profile_nrmse,0.06891658879584639,0.1277436290753365,-0.05882704027949012,2
SKS03,SKS02,EQM_1,0,0.25,120,shaking,boundary_retained,2,peak_depth_error,0.5,0.14285714285714282,0.35714285714285715,2
SKS03,SKS02,EQM_1,0,0.25,120,shaking,boundary_retained,2,peak_load_error,0.26566040377952704,0.09115757294374746,0.17450283083577955,2
SKS03,SKS02,EQM_1,0,0.25,120,shaking,boundary_retained,2,profile_nrmse,0.1598840445755406,0.23663890573352153,-0.07675486115798094,2
SKS03,SKS02,EQM_1,0,0.25,120,shaking,boundary_retained,3,peak_depth_error,0.21428571428571425,0.14285714285714285,0.0714285714285714,2
SKS03,SKS02,EQM_1,0,0.25,120,shaking,boundary_retained,3,peak_load_error,0.09152323778788546,0.1204189991577151,-0.028895761369829645,2
SKS03,SKS02,EQM_1,0,0.25,120,shaking,boundary_retained,3,profile_nrmse,0.07762086900771678,0.15838952681890295,-0.08076865781118618,2
SKS03,SKS02,EQM_1,0,0.25,120,shaking,boundary_retained,4,peak_depth_error,0.21428571428571427,0.07142857142857142,0.14285714285714285,2
SKS03,SKS02,EQM_1,0,0.25,120,shaking,boundary_retained,4,peak_load_error,0.14679802802534428,0.039245710526346636,0.10755231749899764,2
SKS03,SKS02,EQM_1,0,0.25,120,shaking,boundary_retained,4,profile_nrmse,0.09299515874451436,0.13336374538619122,-0.04036858664167687,2
SKS03,SKS02,EQM_1,0,0.25,120,shaking,original,2,peak_depth_error,0.21428571428571425,0.14285714285714282,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.25,120,shaking,original,2,peak_load_error,0.09152323778788546,0.09115757294374746,0.00036566484413801115,2
SKS03,SKS02,EQM_1,0,0.25,120,shaking,original,2,profile_nrmse,0.1597931315876639,0.23663890573352153,-0.07684577414585762,2
SKS03,SKS02,EQM_1,0,0.25,120,shaking,original,3,peak_depth_error,0.21428571428571427,0.14285714285714285,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.25,120,shaking,original,3,peak_load_error,0.14679802802534428,0.1204189991577151,0.026379028867629176,2
SKS03,SKS02,EQM_1,0,0.25,120,shaking,original,3,profile_nrmse,0.11941062060822144,0.15838952681890295,-0.03897890621068152,2
SKS03,SKS02,EQM_1,0,0.25,120,shaking,original,4,peak_depth_error,0.21428571428571427,0.07142857142857142,0.14285714285714285,2
SKS03,SKS02,EQM_1,0,0.25,120,shaking,original,4,peak_load_error,0.14679802802534428,0.039245710526346636,0.10755231749899764,2
SKS03,SKS02,EQM_1,0,0.25,120,shaking,original,4,profile_nrmse,0.09299515874451436,0.13336374538619122,-0.04036858664167687,2
SKS03,SKS02,EQM_1,0,0.25,240,after_decay,boundary_retained,2,peak_depth_error,0.42857142857142855,0.14285714285714282,0.2857142857142857,2
SKS03,SKS02,EQM_1,0,0.25,240,after_decay,boundary_retained,2,peak_load_error,0.1940078501615095,0.09177526925078781,0.10223258091072168,2
SKS03,SKS02,EQM_1,0,0.25,240,after_decay,boundary_retained,2,profile_nrmse,0.12504113071787287,0.23045307434361728,-0.10541194362574441,2
SKS03,SKS02,EQM_1,0,0.25,240,after_decay,boundary_retained,3,peak_depth_error,0.14285714285714282,0.07142857142857142,0.0714285714285714,2
SKS03,SKS02,EQM_1,0,0.25,240,after_decay,boundary_retained,3,peak_load_error,0.0872265356008515,0.07380069692985029,0.013425838671001208,2
SKS03,SKS02,EQM_1,0,0.25,240,after_decay,boundary_retained,3,profile_nrmse,0.0701353329378849,0.14097567386386525,-0.07084034092598035,2
SKS03,SKS02,EQM_1,0,0.25,240,after_decay,boundary_retained,4,peak_depth_error,0.14285714285714285,0.07142857142857142,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.25,240,after_decay,boundary_retained,4,peak_load_error,0.09726975538098416,0.027028948430362142,0.07024080695062201,2
SKS03,SKS02,EQM_1,0,0.25,240,after_decay,boundary_retained,4,profile_nrmse,0.0739490374751293,0.12733510187067162,-0.05338606439554231,2
SKS03,SKS02,EQM_1,0,0.25,240,after_decay,original,2,peak_depth_error,0.14285714285714282,0.14285714285714282,0.0,2
SKS03,SKS02,EQM_1,0,0.25,240,after_decay,original,2,peak_load_error,0.0872265356008515,0.09177526925078781,-0.004548733649936309,2
SKS03,SKS02,EQM_1,0,0.25,240,after_decay,original,2,profile_nrmse,0.135249842436116,0.23045307434361728,-0.09520323190750127,2
SKS03,SKS02,EQM_1,0,0.25,240,after_decay,original,3,peak_depth_error,0.14285714285714285,0.07142857142857142,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.25,240,after_decay,original,3,peak_load_error,0.09726975538098416,0.07380069692985029,0.023469058451133867,2
SKS03,SKS02,EQM_1,0,0.25,240,after_decay,original,3,profile_nrmse,0.10174517681240382,0.14097567386386525,-0.039230497051461435,2
SKS03,SKS02,EQM_1,0,0.25,240,after_decay,original,4,peak_depth_error,0.14285714285714285,0.07142857142857142,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.25,240,after_decay,original,4,peak_load_error,0.09726975538098416,0.027028948430362142,0.07024080695062201,2
SKS03,SKS02,EQM_1,0,0.25,240,after_decay,original,4,profile_nrmse,0.0739490374751293,0.12733510187067162,-0.05338606439554231,2
SKS03,SKS02,EQM_1,0,0.25,240,before_decay,boundary_retained,2,peak_depth_error,0.42857142857142855,0.14285714285714282,0.2857142857142857,2
SKS03,SKS02,EQM_1,0,0.25,240,before_decay,boundary_retained,2,peak_load_error,0.17639344786550132,0.08337547453193533,0.09301797333356601,2
SKS03,SKS02,EQM_1,0,0.25,240,before_decay,boundary_retained,2,profile_nrmse,0.12391286812189048,0.23033312748539092,-0.10642025936350043,2
SKS03,SKS02,EQM_1,0,0.25,240,before_decay,boundary_retained,3,peak_depth_error,0.14285714285714282,0.07142857142857142,0.0714285714285714,2
SKS03,SKS02,EQM_1,0,0.25,240,before_decay,boundary_retained,3,peak_load_error,0.06444813418134743,0.07537963293932032,-0.01093149875797289,2
SKS03,SKS02,EQM_1,0,0.25,240,before_decay,boundary_retained,3,profile_nrmse,0.06581872319740942,0.1413728510764602,-0.07555412787905078,2
SKS03,SKS02,EQM_1,0,0.25,240,before_decay,boundary_retained,4,peak_depth_error,0.14285714285714285,0.07142857142857142,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.25,240,before_decay,boundary_retained,4,peak_load_error,0.09815452786234609,0.03641439778495618,0.06174013007738991,2
SKS03,SKS02,EQM_1,0,0.25,240,before_decay,boundary_retained,4,profile_nrmse,0.06878335144242205,0.1276275114363785,-0.058844159993956445,2
SKS03,SKS02,EQM_1,0,0.25,240,before_decay,original,2,peak_depth_error,0.14285714285714282,0.14285714285714282,0.0,2
SKS03,SKS02,EQM_1,0,0.25,240,before_decay,original,2,peak_load_error,0.06444813418134743,0.08337547453193533,-0.0189273403505879,2
SKS03,SKS02,EQM_1,0,0.25,240,before_decay,original,2,profile_nrmse,0.13084505012937492,0.23033312748539092,-0.09948807735601597,2
SKS03,SKS02,EQM_1,0,0.25,240,before_decay,original,3,peak_depth_error,0.14285714285714285,0.07142857142857142,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.25,240,before_decay,original,3,peak_load_error,0.09815452786234609,0.07537963293932032,0.02277489492302577,2
SKS03,SKS02,EQM_1,0,0.25,240,before_decay,original,3,profile_nrmse,0.09942638437219854,0.1413728510764602,-0.04194646670426165,2
SKS03,SKS02,EQM_1,0,0.25,240,before_decay,original,4,peak_depth_error,0.14285714285714285,0.07142857142857142,0.07142857142857142,2
SKS03,SKS02,EQM_1,0,0.25,240,before_decay,original,4,peak_load_error,0.09815452786234609,0.03641439778495618,0.06174013007738991,2
SKS03,SKS02,EQM_1,0,0.25,240,before_decay,original,4,profile_nrmse,0.06878335144242205,0.1276275114363785,-0.058844159993956445,2
SKS03,SKS02,EQM_1,0,0.25,240,shaking,boundary_retained,2,peak_depth_error,0.5,0.14285714285714282,0.35714285714285715,2
SKS03,SKS02,EQM_1,0,0.25,240,shaking,boundary_retained,2,peak_load_error,0.2622162776094709,0.0899521728897253,0.17226410471974563,2
SKS03,SKS02,EQM_1,0,0.25,240,shaking,boundary_retained,2,profile_nrmse,0.16008999184552652,0.23792492943853086,-0.07783493759300432,2
SKS03,SKS02,EQM_1,0,0.25,240,shaking,boundary_retained,3,peak_depth_error,0.21428571428571425,0.14285714285714285,0.0714285714285714,2
SKS03,SKS02,EQM_1,0,0.25,240,shaking,boundary_retained,3,peak_load_error,0.091130738164432,0.12012027434617191,-0.02898953618173991,2
SKS03,SKS02,EQM_1,0,0.25,240,shaking,boundary_retained,3,profile_nrmse,0.07744933377272532,0.15876262086936055,-0.08131328709663523,2
SKS03,SKS02,EQM_1,0,0.25,240,shaking,boundary_retained,4,peak_depth_error,0.21428571428571427,0.07142857142857142,0.14285714285714285,2
SKS03,SKS02,EQM_1,0,0.25,240,shaking,boundary_retained,4,peak_load_error,0.14749993887877544,0.038067894213349544,0.10943204466542589,2
SKS03,SKS02,EQM_1,0,0.25,240,shaking,boundary_retained,4,profile_nrmse,0.09280298715905604,0.13362404318592208,-0.04082105602686604,2
SKS03,SKS02,EQM_1,0,0.25,240,shaking,original,2,peak_depth_error,0.21428571428571425,0.14285714285714282,0.07142857142857142,2
