test,source,event,pile,smoothed,eta,sampling_cap,phase,policy,additional_stations_b,metric,candidate,uniform,delta,snapshots
SKS03,SKS02,EQM_1,3,0,0.5,120,shaking,original,2,profile_nrmse,0.24934564515320334,0.1827714168263883,0.06657422832681503,120
SKS03,SKS02,EQM_1,3,0,0.5,120,shaking,original,2,peak_load_error,0.05118579394198529,0.07849142105269327,-0.027305627110707983,120
SKS03,SKS02,EQM_1,3,0,0.5,120,shaking,original,2,peak_depth_error,0.14285714285714285,0.14285714285714285,0.0,120
SKS03,SKS02,EQM_1,3,0,0.5,120,shaking,boundary_retained,2,profile_nrmse,0.19600842610950514,0.1827714168263883,0.01323700928311683,120
SKS03,SKS02,EQM_1,3,0,0.5,120,shaking,boundary_retained,2,peak_load_error,0.3198947472247007,0.07849142105269327,0.2414033261720074,120
SKS03,SKS02,EQM_1,3,0,0.5,120,shaking,boundary_retained,2,peak_depth_error,0.42857142857142855,0.14285714285714285,0.2857142857142857,120
SKS03,SKS02,EQM_1,3,0,0.5,120,shaking,original,3,profile_nrmse,0.16086450787894904,0.15585618481955563,0.005008323059393416,120
SKS03,SKS02,EQM_1,3,0,0.5,120,shaking,original,3,peak_load_error,0.29359605605068856,0.2408379983154302,0.05275805773525835,120
SKS03,SKS02,EQM_1,3,0,0.5,120,shaking,original,3,peak_depth_error,0.42857142857142855,0.2857142857142857,0.14285714285714285,120
SKS03,SKS02,EQM_1,3,0,0.5,120,shaking,boundary_retained,3,profile_nrmse,0.06165679746677128,0.15585618481955563,-0.09419938735278435,120
SKS03,SKS02,EQM_1,3,0,0.5,120,shaking,boundary_retained,3,peak_load_error,0.05118579394198529,0.2408379983154302,-0.18965220437344493,120
SKS03,SKS02,EQM_1,3,0,0.5,120,shaking,boundary_retained,3,peak_depth_error,0.14285714285714285,0.2857142857142857,-0.14285714285714285,120
SKS03,SKS02,EQM_1,3,0,0.5,120,shaking,original,4,profile_nrmse,0.15474186668829998,0.10602385950611638,0.048718007182183595,120
SKS03,SKS02,EQM_1,3,0,0.5,120,shaking,original,4,peak_load_error,0.29359605605068856,0.07849142105269327,0.2151046349979953,120
SKS03,SKS02,EQM_1,3,0,0.5,120,shaking,original,4,peak_depth_error,0.42857142857142855,0.14285714285714285,0.2857142857142857,120
SKS03,SKS02,EQM_1,3,0,0.5,120,shaking,boundary_retained,4,profile_nrmse,0.15474186668829998,0.10602385950611638,0.048718007182183595,120
SKS03,SKS02,EQM_1,3,0,0.5,120,shaking,boundary_retained,4,peak_load_error,0.29359605605068856,0.07849142105269327,0.2151046349979953,120
SKS03,SKS02,EQM_1,3,0,0.5,120,shaking,boundary_retained,4,peak_depth_error,0.42857142857142855,0.14285714285714285,0.2857142857142857,120
SKS03,SKS02,EQM_1,3,0,0.5,120,before_decay,original,2,profile_nrmse,0.197005516212365,0.18629841011298776,0.01070710609937725,120
SKS03,SKS02,EQM_1,3,0,0.5,120,before_decay,original,2,peak_load_error,0.0,0.07470620157846726,-0.07470620157846726,120
SKS03,SKS02,EQM_1,3,0,0.5,120,before_decay,original,2,peak_depth_error,0.0,0.14285714285714285,-0.14285714285714285,120
SKS03,SKS02,EQM_1,3,0,0.5,120,before_decay,boundary_retained,2,profile_nrmse,0.14547330562467367,0.18629841011298776,-0.040825104488314085,120
SKS03,SKS02,EQM_1,3,0,0.5,120,before_decay,boundary_retained,2,peak_load_error,0.1961242341805085,0.07470620157846726,0.12141803260204125,120
SKS03,SKS02,EQM_1,3,0,0.5,120,before_decay,boundary_retained,2,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,120
SKS03,SKS02,EQM_1,3,0,0.5,120,before_decay,original,3,profile_nrmse,0.12887421086442363,0.13206888030990224,-0.0031946694454786095,120
SKS03,SKS02,EQM_1,3,0,0.5,120,before_decay,original,3,peak_load_error,0.1961242341805085,0.15151334355035737,0.04461089063015114,120
SKS03,SKS02,EQM_1,3,0,0.5,120,before_decay,original,3,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,120
SKS03,SKS02,EQM_1,3,0,0.5,120,before_decay,boundary_retained,3,profile_nrmse,0.04590902627449114,0.13206888030990224,-0.0861598540354111,120
SKS03,SKS02,EQM_1,3,0,0.5,120,before_decay,boundary_retained,3,peak_load_error,0.0,0.15151334355035737,-0.15151334355035737,120
SKS03,SKS02,EQM_1,3,0,0.5,120,before_decay,boundary_retained,3,peak_depth_error,0.0,0.14285714285714285,-0.14285714285714285,120
SKS03,SKS02,EQM_1,3,0,0.5,120,before_decay,original,4,profile_nrmse,0.10853373157920033,0.10638293743160025,0.0021507941476000825,120
SKS03,SKS02,EQM_1,3,0,0.5,120,before_decay,original,4,peak_load_error,0.1961242341805085,0.07470620157846726,0.12141803260204125,120
SKS03,SKS02,EQM_1,3,0,0.5,120,before_decay,original,4,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,120
SKS03,SKS02,EQM_1,3,0,0.5,120,before_decay,boundary_retained,4,profile_nrmse,0.10853373157920033,0.10638293743160025,0.0021507941476000825,120
SKS03,SKS02,EQM_1,3,0,0.5,120,before_decay,boundary_retained,4,peak_load_error,0.1961242341805085,0.07470620157846726,0.12141803260204125,120
SKS03,SKS02,EQM_1,3,0,0.5,120,before_decay,boundary_retained,4,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,120
SKS03,SKS02,EQM_1,3,0,0.5,120,after_decay,original,2,profile_nrmse,0.18938611845198366,0.20024704956039788,-0.010860931108414212,120
SKS03,SKS02,EQM_1,3,0,0.5,120,after_decay,original,2,peak_load_error,0.0,0.05425964949117521,-0.05425964949117521,120
SKS03,SKS02,EQM_1,3,0,0.5,120,after_decay,original,2,peak_depth_error,0.0,0.14285714285714285,-0.14285714285714285,120
SKS03,SKS02,EQM_1,3,0,0.5,120,after_decay,boundary_retained,2,profile_nrmse,0.1493820516382739,0.20024704956039788,-0.05086499792212398,120
SKS03,SKS02,EQM_1,3,0,0.5,120,after_decay,boundary_retained,2,peak_load_error,0.19459924263370174,0.05425964949117521,0.14033959314252653,120
SKS03,SKS02,EQM_1,3,0,0.5,120,after_decay,boundary_retained,2,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,120
SKS03,SKS02,EQM_1,3,0,0.5,120,after_decay,original,3,profile_nrmse,0.12761871320489085,0.13808539328523486,-0.010466680080344015,120
SKS03,SKS02,EQM_1,3,0,0.5,120,after_decay,original,3,peak_load_error,0.19459924263370174,0.14756580279085174,0.047033439842849994,120
SKS03,SKS02,EQM_1,3,0,0.5,120,after_decay,original,3,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,120
SKS03,SKS02,EQM_1,3,0,0.5,120,after_decay,boundary_retained,3,profile_nrmse,0.04692442300897267,0.13808539328523486,-0.09116097027626219,120
SKS03,SKS02,EQM_1,3,0,0.5,120,after_decay,boundary_retained,3,peak_load_error,0.0,0.14756580279085174,-0.14756580279085174,120
SKS03,SKS02,EQM_1,3,0,0.5,120,after_decay,boundary_retained,3,peak_depth_error,0.0,0.14285714285714285,-0.14285714285714285,120
SKS03,SKS02,EQM_1,3,0,0.5,120,after_decay,original,4,profile_nrmse,0.10536365133967361,0.11328115005413078,-0.007917498714457169,120
SKS03,SKS02,EQM_1,3,0,0.5,120,after_decay,original,4,peak_load_error,0.19459924263370174,0.05425964949117521,0.14033959314252653,120
SKS03,SKS02,EQM_1,3,0,0.5,120,after_decay,original,4,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,120
SKS03,SKS02,EQM_1,3,0,0.5,120,after_decay,boundary_retained,4,profile_nrmse,0.10536365133967361,0.11328115005413078,-0.007917498714457169,120
SKS03,SKS02,EQM_1,3,0,0.5,120,after_decay,boundary_retained,4,peak_load_error,0.19459924263370174,0.05425964949117521,0.14033959314252653,120
SKS03,SKS02,EQM_1,3,0,0.5,120,after_decay,boundary_retained,4,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,120
SKS03,SKS02,EQM_1,3,0,0.5,240,shaking,original,2,profile_nrmse,0.25165444833580014,0.1852795723300349,0.06637487600576525,240
SKS03,SKS02,EQM_1,3,0,0.5,240,shaking,original,2,peak_load_error,0.05091239544678495,0.07613578842669909,-0.02522339297991414,240
SKS03,SKS02,EQM_1,3,0,0.5,240,shaking,original,2,peak_depth_error,0.14285714285714285,0.14285714285714285,0.0,240
SKS03,SKS02,EQM_1,3,0,0.5,240,shaking,boundary_retained,2,profile_nrmse,0.1966008213226953,0.1852795723300349,0.011321248992660404,240
SKS03,SKS02,EQM_1,3,0,0.5,240,shaking,boundary_retained,2,peak_load_error,0.3135817328834646,0.07613578842669909,0.23744594445676548,240
SKS03,SKS02,EQM_1,3,0,0.5,240,shaking,boundary_retained,2,peak_depth_error,0.42857142857142855,0.14285714285714285,0.2857142857142857,240
SKS03,SKS02,EQM_1,3,0,0.5,240,shaking,original,3,profile_nrmse,0.16129010460850934,0.15591134071426496,0.005378763894244382,240
SKS03,SKS02,EQM_1,3,0,0.5,240,shaking,original,3,peak_load_error,0.2949998777575509,0.24024054869234382,0.05475932906520706,240
SKS03,SKS02,EQM_1,3,0,0.5,240,shaking,original,3,peak_depth_error,0.42857142857142855,0.2857142857142857,0.14285714285714285,240
SKS03,SKS02,EQM_1,3,0,0.5,240,shaking,boundary_retained,3,profile_nrmse,0.06143842087096489,0.15591134071426496,-0.09447291984330007,240
SKS03,SKS02,EQM_1,3,0,0.5,240,shaking,boundary_retained,3,peak_load_error,0.05091239544678495,0.24024054869234382,-0.18932815324555888,240
SKS03,SKS02,EQM_1,3,0,0.5,240,shaking,boundary_retained,3,peak_depth_error,0.14285714285714285,0.2857142857142857,-0.14285714285714285,240
SKS03,SKS02,EQM_1,3,0,0.5,240,shaking,original,4,profile_nrmse,0.1545146440016654,0.10604368037910199,0.04847096362256341,240
SKS03,SKS02,EQM_1,3,0,0.5,240,shaking,original,4,peak_load_error,0.2949998777575509,0.07613578842669909,0.21886408933085177,240
SKS03,SKS02,EQM_1,3,0,0.5,240,shaking,original,4,peak_depth_error,0.42857142857142855,0.14285714285714285,0.2857142857142857,240
SKS03,SKS02,EQM_1,3,0,0.5,240,shaking,boundary_retained,4,profile_nrmse,0.1545146440016654,0.10604368037910199,0.04847096362256341,240
SKS03,SKS02,EQM_1,3,0,0.5,240,shaking,boundary_retained,4,peak_load_error,0.2949998777575509,0.07613578842669909,0.21886408933085177,240
SKS03,SKS02,EQM_1,3,0,0.5,240,shaking,boundary_retained,4,peak_depth_error,0.42857142857142855,0.14285714285714285,0.2857142857142857,240
SKS03,SKS02,EQM_1,3,0,0.5,240,before_decay,original,2,profile_nrmse,0.19692716680688643,0.18624005077567263,0.010687116031213806,240
SKS03,SKS02,EQM_1,3,0,0.5,240,before_decay,original,2,peak_load_error,0.0,0.07350896075367463,-0.07350896075367463,240
SKS03,SKS02,EQM_1,3,0,0.5,240,before_decay,original,2,peak_depth_error,0.0,0.14285714285714285,-0.14285714285714285,240
SKS03,SKS02,EQM_1,3,0,0.5,240,before_decay,boundary_retained,2,profile_nrmse,0.145445532769361,0.18624005077567263,-0.04079451800631162,240
SKS03,SKS02,EQM_1,3,0,0.5,240,before_decay,boundary_retained,2,peak_load_error,0.19604284834477287,0.07350896075367463,0.12253388759109823,240
SKS03,SKS02,EQM_1,3,0,0.5,240,before_decay,boundary_retained,2,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,240
SKS03,SKS02,EQM_1,3,0,0.5,240,before_decay,original,3,profile_nrmse,0.12876548590358475,0.13199248739932104,-0.0032270014957362925,240
SKS03,SKS02,EQM_1,3,0,0.5,240,before_decay,original,3,peak_load_error,0.1959455383694426,0.15158396545909447,0.04436157291034812,240
SKS03,SKS02,EQM_1,3,0,0.5,240,before_decay,original,3,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,240
SKS03,SKS02,EQM_1,3,0,0.5,240,before_decay,boundary_retained,3,profile_nrmse,0.04594114768186898,0.13199248739932104,-0.08605133971745206,240
SKS03,SKS02,EQM_1,3,0,0.5,240,before_decay,boundary_retained,3,peak_load_error,0.0,0.15158396545909447,-0.15158396545909447,240
SKS03,SKS02,EQM_1,3,0,0.5,240,before_decay,boundary_retained,3,peak_depth_error,0.0,0.14285714285714285,-0.14285714285714285,240
SKS03,SKS02,EQM_1,3,0,0.5,240,before_decay,original,4,profile_nrmse,0.10850502811378693,0.10602668775346073,0.002478340360326195,240
SKS03,SKS02,EQM_1,3,0,0.5,240,before_decay,original,4,peak_load_error,0.1959455383694426,0.07350896075367463,0.12243657761576796,240
SKS03,SKS02,EQM_1,3,0,0.5,240,before_decay,original,4,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,240
SKS03,SKS02,EQM_1,3,0,0.5,240,before_decay,boundary_retained,4,profile_nrmse,0.10850502811378693,0.10602668775346073,0.002478340360326195,240
SKS03,SKS02,EQM_1,3,0,0.5,240,before_decay,boundary_retained,4,peak_load_error,0.1959455383694426,0.07350896075367463,0.12243657761576796,240
SKS03,SKS02,EQM_1,3,0,0.5,240,before_decay,boundary_retained,4,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,240
SKS03,SKS02,EQM_1,3,0,0.5,240,after_decay,original,2,profile_nrmse,0.18937669084293657,0.20024704625844855,-0.010870355415511984,240
SKS03,SKS02,EQM_1,3,0,0.5,240,after_decay,original,2,peak_load_error,0.0,0.05413452045322438,-0.05413452045322438,240
SKS03,SKS02,EQM_1,3,0,0.5,240,after_decay,original,2,peak_depth_error,0.0,0.14285714285714285,-0.14285714285714285,240
SKS03,SKS02,EQM_1,3,0,0.5,240,after_decay,boundary_retained,2,profile_nrmse,0.1493067624014613,0.20024704625844855,-0.05094028385698726,240
SKS03,SKS02,EQM_1,3,0,0.5,240,after_decay,boundary_retained,2,peak_load_error,0.19458418449725198,0.05413452045322438,0.1404496640440276,240
SKS03,SKS02,EQM_1,3,0,0.5,240,after_decay,boundary_retained,2,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,240
SKS03,SKS02,EQM_1,3,0,0.5,240,after_decay,original,3,profile_nrmse,0.12764579714167704,0.1380960166932191,-0.010450219551542073,240
SKS03,SKS02,EQM_1,3,0,0.5,240,after_decay,original,3,peak_load_error,0.19458418449725198,0.14754859864028314,0.04703558585696885,240
SKS03,SKS02,EQM_1,3,0,0.5,240,after_decay,original,3,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,240
SKS03,SKS02,EQM_1,3,0,0.5,240,after_decay,boundary_retained,3,profile_nrmse,0.046924049255031255,0.1380960166932191,-0.09117196743818785,240
SKS03,SKS02,EQM_1,3,0,0.5,240,after_decay,boundary_retained,3,peak_load_error,0.0,0.14754859864028314,-0.14754859864028314,240
SKS03,SKS02,EQM_1,3,0,0.5,240,after_decay,boundary_retained,3,peak_depth_error,0.0,0.14285714285714285,-0.14285714285714285,240
SKS03,SKS02,EQM_1,3,0,0.5,240,after_decay,original,4,profile_nrmse,0.10534856369182924,0.11330122569046228,-0.007952661998633037,240
SKS03,SKS02,EQM_1,3,0,0.5,240,after_decay,original,4,peak_load_error,0.19458418449725198,0.05413452045322438,0.1404496640440276,240
SKS03,SKS02,EQM_1,3,0,0.5,240,after_decay,original,4,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,240
SKS03,SKS02,EQM_1,3,0,0.5,240,after_decay,boundary_retained,4,profile_nrmse,0.10534856369182924,0.11330122569046228,-0.007952661998633037,240
SKS03,SKS02,EQM_1,3,0,0.5,240,after_decay,boundary_retained,4,peak_load_error,0.19458418449725198,0.05413452045322438,0.1404496640440276,240
SKS03,SKS02,EQM_1,3,0,0.5,240,after_decay,boundary_retained,4,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,240
SKS03,SKS02,EQM_1,3,0,0.75,120,shaking,original,2,profile_nrmse,0.24934564515320334,0.1827714168263883,0.06657422832681503,120
SKS03,SKS02,EQM_1,3,0,0.75,120,shaking,original,2,peak_load_error,0.05118579394198529,0.07849142105269327,-0.027305627110707983,120
SKS03,SKS02,EQM_1,3,0,0.75,120,shaking,original,2,peak_depth_error,0.14285714285714285,0.14285714285714285,0.0,120
SKS03,SKS02,EQM_1,3,0,0.75,120,shaking,boundary_retained,2,profile_nrmse,0.19600842610950514,0.1827714168263883,0.01323700928311683,120
SKS03,SKS02,EQM_1,3,0,0.75,120,shaking,boundary_retained,2,peak_load_error,0.3198947472247007,0.07849142105269327,0.2414033261720074,120
SKS03,SKS02,EQM_1,3,0,0.75,120,shaking,boundary_retained,2,peak_depth_error,0.42857142857142855,0.14285714285714285,0.2857142857142857,120
SKS03,SKS02,EQM_1,3,0,0.75,120,shaking,original,3,profile_nrmse,0.16086450787894904,0.15585618481955563,0.005008323059393416,120
SKS03,SKS02,EQM_1,3,0,0.75,120,shaking,original,3,peak_load_error,0.29359605605068856,0.2408379983154302,0.05275805773525835,120
SKS03,SKS02,EQM_1,3,0,0.75,120,shaking,original,3,peak_depth_error,0.42857142857142855,0.2857142857142857,0.14285714285714285,120
SKS03,SKS02,EQM_1,3,0,0.75,120,shaking,boundary_retained,3,profile_nrmse,0.06165679746677128,0.15585618481955563,-0.09419938735278435,120
SKS03,SKS02,EQM_1,3,0,0.75,120,shaking,boundary_retained,3,peak_load_error,0.05118579394198529,0.2408379983154302,-0.18965220437344493,120
SKS03,SKS02,EQM_1,3,0,0.75,120,shaking,boundary_retained,3,peak_depth_error,0.14285714285714285,0.2857142857142857,-0.14285714285714285,120
SKS03,SKS02,EQM_1,3,0,0.75,120,shaking,original,4,profile_nrmse,0.15474186668829998,0.10602385950611638,0.048718007182183595,120
SKS03,SKS02,EQM_1,3,0,0.75,120,shaking,original,4,peak_load_error,0.29359605605068856,0.07849142105269327,0.2151046349979953,120
SKS03,SKS02,EQM_1,3,0,0.75,120,shaking,original,4,peak_depth_error,0.42857142857142855,0.14285714285714285,0.2857142857142857,120
SKS03,SKS02,EQM_1,3,0,0.75,120,shaking,boundary_retained,4,profile_nrmse,0.15474186668829998,0.10602385950611638,0.048718007182183595,120
SKS03,SKS02,EQM_1,3,0,0.75,120,shaking,boundary_retained,4,peak_load_error,0.29359605605068856,0.07849142105269327,0.2151046349979953,120
SKS03,SKS02,EQM_1,3,0,0.75,120,shaking,boundary_retained,4,peak_depth_error,0.42857142857142855,0.14285714285714285,0.2857142857142857,120
SKS03,SKS02,EQM_1,3,0,0.75,120,before_decay,original,2,profile_nrmse,0.20890706887118674,0.1893566627663957,0.01955040610479103,120
SKS03,SKS02,EQM_1,3,0,0.75,120,before_decay,original,2,peak_load_error,0.0,0.08581542359088061,-0.08581542359088061,120
SKS03,SKS02,EQM_1,3,0,0.75,120,before_decay,original,2,peak_depth_error,0.0,0.14285714285714285,-0.14285714285714285,120
SKS03,SKS02,EQM_1,3,0,0.75,120,before_decay,boundary_retained,2,profile_nrmse,0.14391357809432034,0.1893566627663957,-0.04544308467207536,120
SKS03,SKS02,EQM_1,3,0,0.75,120,before_decay,boundary_retained,2,peak_load_error,0.20470252481912915,0.08581542359088061,0.11888710122824854,120
SKS03,SKS02,EQM_1,3,0,0.75,120,before_decay,boundary_retained,2,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,120
SKS03,SKS02,EQM_1,3,0,0.75,120,before_decay,original,3,profile_nrmse,0.13104705857690999,0.13418586071520133,-0.0031388021382913467,120
SKS03,SKS02,EQM_1,3,0,0.75,120,before_decay,original,3,peak_load_error,0.20470252481912915,0.15924504972902495,0.0454574750901042,120
SKS03,SKS02,EQM_1,3,0,0.75,120,before_decay,original,3,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,120
SKS03,SKS02,EQM_1,3,0,0.75,120,before_decay,boundary_retained,3,profile_nrmse,0.045816533593682,0.13418586071520133,-0.08836932712151933,120
SKS03,SKS02,EQM_1,3,0,0.75,120,before_decay,boundary_retained,3,peak_load_error,0.0,0.15924504972902495,-0.15924504972902495,120
SKS03,SKS02,EQM_1,3,0,0.75,120,before_decay,boundary_retained,3,peak_depth_error,0.0,0.14285714285714285,-0.14285714285714285,120
SKS03,SKS02,EQM_1,3,0,0.75,120,before_decay,original,4,profile_nrmse,0.11496735548645051,0.10728535610322282,0.0076819993832276945,120
SKS03,SKS02,EQM_1,3,0,0.75,120,before_decay,original,4,peak_load_error,0.20470252481912915,0.08581542359088061,0.11888710122824854,120
SKS03,SKS02,EQM_1,3,0,0.75,120,before_decay,original,4,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,120
SKS03,SKS02,EQM_1,3,0,0.75,120,before_decay,boundary_retained,4,profile_nrmse,0.11496735548645051,0.10728535610322282,0.0076819993832276945,120
SKS03,SKS02,EQM_1,3,0,0.75,120,before_decay,boundary_retained,4,peak_load_error,0.20470252481912915,0.08581542359088061,0.11888710122824854,120
SKS03,SKS02,EQM_1,3,0,0.75,120,before_decay,boundary_retained,4,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,120
SKS03,SKS02,EQM_1,3,0,0.75,120,after_decay,original,2,profile_nrmse,0.18949294215216325,0.200249987753101,-0.010757045600937737,120
SKS03,SKS02,EQM_1,3,0,0.75,120,after_decay,original,2,peak_load_error,0.0,0.05424691958481365,-0.05424691958481365,120
SKS03,SKS02,EQM_1,3,0,0.75,120,after_decay,original,2,peak_depth_error,0.0,0.14285714285714285,-0.14285714285714285,120
SKS03,SKS02,EQM_1,3,0,0.75,120,after_decay,boundary_retained,2,profile_nrmse,0.14932858814239738,0.200249987753101,-0.050921399610703605,120
SKS03,SKS02,EQM_1,3,0,0.75,120,after_decay,boundary_retained,2,peak_load_error,0.19457148435704902,0.05424691958481365,0.14032456477223537,120
SKS03,SKS02,EQM_1,3,0,0.75,120,after_decay,boundary_retained,2,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,120
SKS03,SKS02,EQM_1,3,0,0.75,120,after_decay,original,3,profile_nrmse,0.12764579714167704,0.13809576015593752,-0.010449963014260488,120
SKS03,SKS02,EQM_1,3,0,0.75,120,after_decay,original,3,peak_load_error,0.19457148435704902,0.14753001559629966,0.047041468760749355,120
SKS03,SKS02,EQM_1,3,0,0.75,120,after_decay,original,3,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,120
SKS03,SKS02,EQM_1,3,0,0.75,120,after_decay,boundary_retained,3,profile_nrmse,0.046918491883002386,0.13809576015593752,-0.09117726827293514,120
SKS03,SKS02,EQM_1,3,0,0.75,120,after_decay,boundary_retained,3,peak_load_error,0.0,0.14753001559629966,-0.14753001559629966,120
SKS03,SKS02,EQM_1,3,0,0.75,120,after_decay,boundary_retained,3,peak_depth_error,0.0,0.14285714285714285,-0.14285714285714285,120
SKS03,SKS02,EQM_1,3,0,0.75,120,after_decay,original,4,profile_nrmse,0.10553590121143233,0.11331447016659878,-0.0077785689551664455,120
SKS03,SKS02,EQM_1,3,0,0.75,120,after_decay,original,4,peak_load_error,0.19457148435704902,0.05424691958481365,0.14032456477223537,120
SKS03,SKS02,EQM_1,3,0,0.75,120,after_decay,original,4,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,120
SKS03,SKS02,EQM_1,3,0,0.75,120,after_decay,boundary_retained,4,profile_nrmse,0.10553590121143233,0.11331447016659878,-0.0077785689551664455,120
SKS03,SKS02,EQM_1,3,0,0.75,120,after_decay,boundary_retained,4,peak_load_error,0.19457148435704902,0.05424691958481365,0.14032456477223537,120
SKS03,SKS02,EQM_1,3,0,0.75,120,after_decay,boundary_retained,4,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,120
SKS03,SKS02,EQM_1,3,0,0.75,240,shaking,original,2,profile_nrmse,0.25165444833580014,0.1852795723300349,0.06637487600576525,240
SKS03,SKS02,EQM_1,3,0,0.75,240,shaking,original,2,peak_load_error,0.05091239544678495,0.07613578842669909,-0.02522339297991414,240
SKS03,SKS02,EQM_1,3,0,0.75,240,shaking,original,2,peak_depth_error,0.14285714285714285,0.14285714285714285,0.0,240
SKS03,SKS02,EQM_1,3,0,0.75,240,shaking,boundary_retained,2,profile_nrmse,0.1966008213226953,0.1852795723300349,0.011321248992660404,240
SKS03,SKS02,EQM_1,3,0,0.75,240,shaking,boundary_retained,2,peak_load_error,0.3135817328834646,0.07613578842669909,0.23744594445676548,240
SKS03,SKS02,EQM_1,3,0,0.75,240,shaking,boundary_retained,2,peak_depth_error,0.42857142857142855,0.14285714285714285,0.2857142857142857,240
SKS03,SKS02,EQM_1,3,0,0.75,240,shaking,original,3,profile_nrmse,0.16129010460850934,0.15591134071426496,0.005378763894244382,240
SKS03,SKS02,EQM_1,3,0,0.75,240,shaking,original,3,peak_load_error,0.2949998777575509,0.24024054869234382,0.05475932906520706,240
SKS03,SKS02,EQM_1,3,0,0.75,240,shaking,original,3,peak_depth_error,0.42857142857142855,0.2857142857142857,0.14285714285714285,240
SKS03,SKS02,EQM_1,3,0,0.75,240,shaking,boundary_retained,3,profile_nrmse,0.06143842087096489,0.15591134071426496,-0.09447291984330007,240
SKS03,SKS02,EQM_1,3,0,0.75,240,shaking,boundary_retained,3,peak_load_error,0.05091239544678495,0.24024054869234382,-0.18932815324555888,240
SKS03,SKS02,EQM_1,3,0,0.75,240,shaking,boundary_retained,3,peak_depth_error,0.14285714285714285,0.2857142857142857,-0.14285714285714285,240
SKS03,SKS02,EQM_1,3,0,0.75,240,shaking,original,4,profile_nrmse,0.1545146440016654,0.10604368037910199,0.04847096362256341,240
SKS03,SKS02,EQM_1,3,0,0.75,240,shaking,original,4,peak_load_error,0.2949998777575509,0.07613578842669909,0.21886408933085177,240
SKS03,SKS02,EQM_1,3,0,0.75,240,shaking,original,4,peak_depth_error,0.42857142857142855,0.14285714285714285,0.2857142857142857,240
SKS03,SKS02,EQM_1,3,0,0.75,240,shaking,boundary_retained,4,profile_nrmse,0.1545146440016654,0.10604368037910199,0.04847096362256341,240
SKS03,SKS02,EQM_1,3,0,0.75,240,shaking,boundary_retained,4,peak_load_error,0.2949998777575509,0.07613578842669909,0.21886408933085177,240
SKS03,SKS02,EQM_1,3,0,0.75,240,shaking,boundary_retained,4,peak_depth_error,0.42857142857142855,0.14285714285714285,0.2857142857142857,240
SKS03,SKS02,EQM_1,3,0,0.75,240,before_decay,original,2,profile_nrmse,0.20525994515010454,0.1895446945613261,0.01571525058877843,240
SKS03,SKS02,EQM_1,3,0,0.75,240,before_decay,original,2,peak_load_error,0.0,0.08486542244246516,-0.08486542244246516,240
SKS03,SKS02,EQM_1,3,0,0.75,240,before_decay,original,2,peak_depth_error,0.0,0.14285714285714285,-0.14285714285714285,240
SKS03,SKS02,EQM_1,3,0,0.75,240,before_decay,boundary_retained,2,profile_nrmse,0.14434088094416742,0.1895446945613261,-0.045203813617158695,240
SKS03,SKS02,EQM_1,3,0,0.75,240,before_decay,boundary_retained,2,peak_load_error,0.2058524547229399,0.08486542244246516,0.12098703228047474,240
SKS03,SKS02,EQM_1,3,0,0.75,240,before_decay,boundary_retained,2,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,240
SKS03,SKS02,EQM_1,3,0,0.75,240,before_decay,original,3,profile_nrmse,0.1298872949517462,0.13382941336739032,-0.003942118415644125,240
SKS03,SKS02,EQM_1,3,0,0.75,240,before_decay,original,3,peak_load_error,0.2049821286812555,0.15729951307605972,0.047682615605195794,240
SKS03,SKS02,EQM_1,3,0,0.75,240,before_decay,original,3,peak_depth_error,0.2857142857142857,0.14285714285714285,0.14285714285714285,240
SKS03,SKS02,EQM_1,3,0,0.75,240,before_decay,boundary_retained,3,profile_nrmse,0.046028419352723685,0.13382941336739032,-0.08780099401466664,240
