pile,stage,reference_pitch_m,boundary_rule,interpolator,layout_source,additional_stations_b,total_retained,reference_levels,measured_span_m,head_to_dfos_gap_m,candidate_realised_z,uniform_realised_z,candidate_nrmse,uniform_nrmse,delta_nrmse,delta_distance_weighted_nrmse,candidate_outside_sse_fraction,delta_squared_error_inside,delta_squared_error_outside
F2,Step 4,0.4,boundary_constrained,linear,SKS03,4,5,44,18.972,2.262,0.000000;0.140312;0.561986;0.857158;1.000000,0.000000;0.245731;0.498735;0.751739;1.000000,0.03494481695465775,0.05207153042228326,-0.01712671346762551,-0.021241543488763524,0.0,-0.0014903040485242354,0.0
F2,Step 5,0.4,boundary_constrained,linear,SKS03,4,5,44,18.972,2.262,0.000000;0.140312;0.561986;0.857158;1.000000,0.000000;0.245731;0.498735;0.751739;1.000000,0.0367610338639377,0.05657306273691224,-0.019812028872974542,-0.02149127434633632,0.0,-0.0018491378166890344,0.0
F2,Step 6,0.4,boundary_constrained,linear,SKS03,4,5,44,18.972,2.262,0.000000;0.140312;0.561986;0.857158;1.000000,0.000000;0.245731;0.498735;0.751739;1.000000,0.038655503643157715,0.056809152572287,-0.018153648929129282,-0.01825599758906258,0.0,-0.001733031854075203,0.0
F2,Step 7,0.4,boundary_constrained,linear,SKS03,4,5,44,18.972,2.262,0.000000;0.140312;0.561986;0.857158;1.000000,0.000000;0.245731;0.498735;0.751739;1.000000,0.041570121666227804,0.05727554446311738,-0.01570542279688958,-0.0150814937213809,0.0,-0.0015524129782015542,0.0
F2,Step 8,0.4,boundary_constrained,linear,SKS03,4,5,44,18.972,2.262,0.000000;0.140312;0.561986;0.857158;1.000000,0.000000;0.245731;0.498735;0.751739;1.000000,0.04328950244809049,0.05647637665854454,-0.013186874210454051,-0.012689761133180572,0.0,-0.001315600098274562,0.0
F2,Step 9,0.4,boundary_constrained,linear,SKS03,4,5,44,18.972,2.262,0.000000;0.140312;0.561986;0.857158;1.000000,0.000000;0.245731;0.498735;0.751739;1.000000,0.0439700614601624,0.05331725903083464,-0.00934719757067224,-0.009231621059384958,0.0,-0.0009093638057506592,0.0
F2,Step 10,0.4,boundary_constrained,linear,SKS03,4,5,44,18.972,2.262,0.000000;0.140312;0.561986;0.857158;1.000000,0.000000;0.245731;0.498735;0.751739;1.000000,0.0456393174246024,0.05049377440845906,-0.004854456983856663,-0.005190977015169268,0.0,-0.00046667395902873915,0.0
F2,Step 11,0.4,boundary_constrained,linear,SKS03,4,5,44,18.972,2.262,0.000000;0.140312;0.561986;0.857158;1.000000,0.000000;0.245731;0.498735;0.751739;1.000000,0.04627009822018966,0.04593877816994368,0.000331320050245984,-0.0007614078843007008,0.0,3.055064955870457e-05,0.0
F2,Step 12,0.4,boundary_constrained,linear,SKS03,4,5,44,18.972,2.262,0.000000;0.140312;0.561986;0.857158;1.000000,0.000000;0.245731;0.498735;0.751739;1.000000,0.04529263769681566,0.03708943192572136,0.008203205771094298,0.006219346374922462,0.0,0.0006757970689622883,0.0
F2,Step 1,0.4,boundary_constrained,pchip,SKS03,4,5,44,18.972,2.262,0.000000;0.140312;0.561986;0.857158;1.000000,0.000000;0.245731;0.498735;0.751739;1.000000,0.07043341697823392,0.06929966333863316,0.0011337536396007625,-0.011621880127578893,0.0,0.00015842288838187397,0.0
F2,Step 2,0.4,boundary_constrained,pchip,SKS03,4,5,44,18.972,2.262,0.000000;0.140312;0.561986;0.857158;1.000000,0.000000;0.245731;0.498735;0.751739;1.000000,0.06014645106176856,0.05800843843039802,0.002138012631370541,-0.005708401783315782,0.0,0.0002526166461924433,0.0
F2,Step 3,0.4,boundary_constrained,pchip,SKS03,4,5,44,18.972,2.262,0.000000;0.140312;0.561986;0.857158;1.000000,0.000000;0.245731;0.498735;0.751739;1.000000,0.051745513982746016,0.056753147434765935,-0.005007633452019919,-0.011209403808848543,0.0,-0.0005433215264137166,0.0
F2,Step 4,0.4,boundary_constrained,pchip,SKS03,4,5,44,18.972,2.262,0.000000;0.140312;0.561986;0.857158;1.000000,0.000000;0.245731;0.498735;0.751739;1.000000,0.04807056712036741,0.056775435199707965,-0.008704868079340553,-0.012382965186745164,0.0,-0.0009126706188424895,0.0
F2,Step 5,0.4,boundary_constrained,pchip,SKS03,4,5,44,18.972,2.262,0.000000;0.140312;0.561986;0.857158;1.000000,0.000000;0.245731;0.498735;0.751739;1.000000,0.04492154475733018,0.06113806228501584,-0.01621651752768566,-0.017555676811672104,0.0,-0.001719917476581658,0.0
F2,Step 6,0.4,boundary_constrained,pchip,SKS03,4,5,44,18.972,2.262,0.000000;0.140312;0.561986;0.857158;1.000000,0.000000;0.245731;0.498735;0.751739;1.000000,0.04091080706664984,0.06157955619119881,-0.02066874912454897,-0.02055772325736254,0.0,-0.002118347605860365,0.0
F2,Step 7,0.4,boundary_constrained,pchip,SKS03,4,5,44,18.972,2.262,0.000000;0.140312;0.561986;0.857158;1.000000,0.000000;0.245731;0.498735;0.751739;1.000000,0.04379073457118464,0.06244281054309444,-0.0186520759719098,-0.017922481972128486,0.0,-0.001981476154236841,0.0
F2,Step 8,0.4,boundary_constrained,pchip,SKS03,4,5,44,18.972,2.262,0.000000;0.140312;0.561986;0.857158;1.000000,0.000000;0.245731;0.498735;0.751739;1.000000,0.04689932993882235,0.061121751227709166,-0.014222421288886816,-0.013631529846722966,0.0,-0.0015363213244314487,0.0
F2,Step 9,0.4,boundary_constrained,pchip,SKS03,4,5,44,18.972,2.262,0.000000;0.140312;0.561986;0.857158;1.000000,0.000000;0.245731;0.498735;0.751739;1.000000,0.048723274418420275,0.05859552178534797,-0.009872247366927697,-0.00953167171834042,0.0,-0.0010594777032445013,0.0
F2,Step 10,0.4,boundary_constrained,pchip,SKS03,4,5,44,18.972,2.262,0.000000;0.140312;0.561986;0.857158;1.000000,0.000000;0.245731;0.498735;0.751739;1.000000,0.050886627874961794,0.05616851909410181,-0.0052818912191400155,-0.0052817244173060315,0.0,-0.0005654536407396417,0.0
F2,Step 11,0.4,boundary_constrained,pchip,SKS03,4,5,44,18.972,2.262,0.000000;0.140312;0.561986;0.857158;1.000000,0.000000;0.245731;0.498735;0.751739;1.000000,0.05217665914981345,0.05202046160931341,0.00015619754050003737,-0.00032715073913301695,0.0,1.6275333989761292e-05,0.0
F2,Step 12,0.4,boundary_constrained,pchip,SKS03,4,5,44,18.972,2.262,0.000000;0.140312;0.561986;0.857158;1.000000,0.000000;0.245731;0.498735;0.751739;1.000000,0.05079056544442899,0.04135243545377412,0.009438129990654867,0.008413203175686758,0.0,0.000869657620206269,0.0
T1,Step 1,0.2,original,linear,SKS02,2,3,84,20.0825,3.8525,0.000000;0.191834;0.430848,0.000000;0.500560;1.000000,0.1823773822861024,0.07129992048948475,0.11107746179661765,0.07847807794984113,0.9292829679884538,0.0011520918437836498,0.027025739063940638
T1,Step 2,0.2,original,linear,SKS02,2,3,84,20.0825,3.8525,0.000000;0.191834;0.430848,0.000000;0.500560;1.000000,0.22220104049687128,0.06462951649959259,0.1575715239972787,0.13070148048179822,0.9947176450697566,-0.00010179281287529356,0.04529812080779644
T1,Step 3,0.2,original,linear,SKS02,2,3,84,20.0825,3.8525,0.000000;0.191834;0.430848,0.000000;0.500560;1.000000,0.22171717633786672,0.06757203728404676,0.15414513905381996,0.12853970074710092,0.9971408025647696,4.9649156731137866e-05,0.044542876903788955
T1,Step 4,0.2,original,linear,SKS02,2,3,84,20.0825,3.8525,0.000000;0.191834;0.430848,0.000000;0.500560;1.000000,0.21624446054058988,0.0751699412856796,0.14107451925491027,0.11617879980221639,0.9963987316817589,9.302679013473478e-05,0.041018119851463496
T1,Step 5,0.2,original,linear,SKS02,2,3,84,20.0825,3.8525,0.000000;0.191834;0.430848,0.000000;0.500560;1.000000,0.22099654014932596,0.08782666723369509,0.13316987291563087,0.10865658201096998,0.9987456222707479,-4.372758758043443e-06,0.041130320039352485
T1,Step 6,0.2,original,linear,SKS02,2,3,84,20.0825,3.8525,0.000000;0.191834;0.430848,0.000000;0.500560;1.000000,0.21448386239970763,0.09665424285847095,0.11782961954123668,0.09440162790573571,0.9983861482718728,-6.722440694979632e-05,0.03672850897430223
T1,Step 7,0.2,original,linear,SKS02,2,3,84,20.0825,3.8525,0.000000;0.191834;0.430848,0.000000;0.500560;1.000000,0.21244323734179762,0.10110269137397947,0.11134054596781816,0.0880060194100333,0.998606179688524,-1.732244093992667e-05,0.03492769733014115
T1,Step 8,0.2,original,linear,SKS02,2,3,84,20.0825,3.8525,0.000000;0.191834;0.430848,0.000000;0.500560;1.000000,0.2149702394730402,0.1058818143740576,0.1090884250989826,0.08560868438719037,0.9991007767661387,-6.885867925920345e-05,0.03507010392321306
T1,Step 9,0.2,original,linear,SKS02,2,3,84,20.0825,3.8525,0.000000;0.191834;0.430848,0.000000;0.500560;1.000000,0.21537926435998475,0.10109813965723824,0.11428112470274651,0.09081617354823167,0.9992333720810317,-1.988645946434474e-05,0.03618728013355809
T1,Step 10,0.2,original,linear,SKS02,2,3,84,20.0825,3.8525,0.000000;0.191834;0.430848,0.000000;0.500560;1.000000,0.2101480401383241,0.11035923407361654,0.09978880606470757,0.0770604744445789,0.9984060423653922,-3.053151734650939e-05,0.03201356974600991
T1,Step 11,0.2,original,linear,SKS02,2,3,84,20.0825,3.8525,0.000000;0.191834;0.430848,0.000000;0.500560;1.000000,0.21331876682025894,0.11223130166053162,0.10108746515972732,0.07811580437427428,0.9991210073844833,-8.336873020154248e-05,0.03299239993550031
T1,Step 12,0.2,original,linear,SKS02,2,3,84,20.0825,3.8525,0.000000;0.191834;0.430848,0.000000;0.500560;1.000000,0.20836394721939183,0.11591288820713866,0.09245105901225317,0.06998603653813115,0.999069912053269,-7.779331511497839e-05,0.030057530163439868
T1,Step 13,0.2,original,linear,SKS02,2,3,84,20.0825,3.8525,0.000000;0.191834;0.430848,0.000000;0.500560;1.000000,0.21330740861326897,0.12041957763104467,0.09288783098222429,0.07020693511178304,0.9995719321750982,-0.00015940223935487625,0.031158578131823777
T1,Step 14,0.2,original,linear,SKS02,2,3,84,20.0825,3.8525,0.000000;0.191834;0.430848,0.000000;0.500560;1.000000,0.21293454034699455,0.12020080562812359,0.09273373471887096,0.07003643658622366,0.9996584356219315,-0.00010842322116551043,0.031001308020301415
T1,Step 15,0.2,original,linear,SKS02,2,3,84,20.0825,3.8525,0.000000;0.191834;0.430848,0.000000;0.500560;1.000000,0.207747672229733,0.1178542333001281,0.0898934389296049,0.0678535811330199,0.999658200791337,-0.00012850251913398077,0.029397977529245528
T1,Step 1,0.2,original,pchip,SKS02,2,3,84,20.0825,3.8525,0.000000;0.191834;0.430848,0.000000;0.500560;1.000000,0.18359135725170964,0.06479445993207568,0.11879689731963396,0.07889105526422464,0.9170340639136663,0.000806465450154043,0.028700998969481466
T1,Step 2,0.2,original,pchip,SKS02,2,3,84,20.0825,3.8525,0.000000;0.191834;0.430848,0.000000;0.500560;1.000000,0.22232514232996953,0.0458598517189819,0.17646529061098762,0.1425491632402308,0.993607452780802,-0.0005804272154109594,0.04790577012776517
T1,Step 3,0.2,original,pchip,SKS02,2,3,84,20.0825,3.8525,0.000000;0.191834;0.430848,0.000000;0.500560;1.000000,0.22180758494485897,0.041274995396902464,0.1805325895479565,0.14989780933301933,0.9963281005248618,-0.00014979228842691193,0.04764477178248342
T1,Step 4,0.2,original,pchip,SKS02,2,3,84,20.0825,3.8525,0.000000;0.191834;0.430848,0.000000;0.500560;1.000000,0.2164154257899278,0.04595777976071489,0.17045764602921293,0.14000100025346066,0.9948250705616135,1.79872114569126e-05,0.04470553178784447
T1,Step 5,0.2,original,pchip,SKS02,2,3,84,20.0825,3.8525,0.000000;0.191834;0.430848,0.000000;0.500560;1.000000,0.22106580566213127,0.054304157319390936,0.16676164834274032,0.1379514815117855,0.9981198557504681,-5.437328564209674e-06,0.045926586259442244
T1,Step 6,0.2,original,pchip,SKS02,2,3,84,20.0825,3.8525,0.000000;0.191834;0.430848,0.000000;0.500560;1.000000,0.21453331981893894,0.061176666268522036,0.15335665355041692,0.1261320345316384,0.9979258756139848,3.3967217700487054e-05,0.04224799359910453
T1,Step 7,0.2,original,pchip,SKS02,2,3,84,20.0825,3.8525,0.000000;0.191834;0.430848,0.000000;0.500560;1.000000,0.21247398772996456,0.06333511647218405,0.14913887125778053,0.12200502113751843,0.9983171531973345,3.431383442946215e-05,0.04109954464889855
T1,Step 8,0.2,original,pchip,SKS02,2,3,84,20.0825,3.8525,0.000000;0.191834;0.430848,0.000000;0.500560;1.000000,0.21499926355415414,0.06696508626146916,0.14803417729268498,0.1207323122370767,0.9988310453801051,-1.3377378169494247e-06,0.04174169828863957
T1,Step 9,0.2,original,pchip,SKS02,2,3,84,20.0825,3.8525,0.000000;0.191834;0.430848,0.000000;0.500560;1.000000,0.21541085341704286,0.06106966295817558,0.1543411904588673,0.12683147985906443,0.9989403271849026,1.1922587064449976e-05,0.04266040944896911
T1,Step 10,0.2,original,pchip,SKS02,2,3,84,20.0825,3.8525,0.000000;0.191834;0.430848,0.000000;0.500560;1.000000,0.2101951669717263,0.06971026436194382,0.14048490260978247,0.11367395703289741,0.9979583970528356,4.061819039282178e-05,0.03928186907046698
T1,Step 11,0.2,original,pchip,SKS02,2,3,84,20.0825,3.8525,0.000000;0.191834;0.430848,0.000000;0.500560;1.000000,0.2133275403739715,0.06966131718576542,0.1436662231882061,0.11692359982387296,0.9990388270757317,1.0851215524690884e-05,0.04064508915442793
T1,Step 12,0.2,original,pchip,SKS02,2,3,84,20.0825,3.8525,0.000000;0.191834;0.430848,0.000000;0.500560;1.000000,0.208356381549169,0.0712300036058021,0.1371263779433669,0.11083924876209537,0.9991424682251462,7.082510375364981e-06,0.03833158580820495
T1,Step 13,0.2,original,pchip,SKS02,2,3,84,20.0825,3.8525,0.000000;0.191834;0.430848,0.000000;0.500560;1.000000,0.2133004851431105,0.07555439306601448,0.13774609207709604,0.11132224919827809,0.9996368229675833,-3.0999369922153726e-05,0.03981963002063465
T1,Step 14,0.2,original,pchip,SKS02,2,3,84,20.0825,3.8525,0.000000;0.191834;0.430848,0.000000;0.500560;1.000000,0.21293343051174715,0.07497603252115886,0.1379573979905883,0.11145279665235405,0.9996688563346946,-1.8908044998312655e-05,0.0397381484218855
T1,Step 15,0.2,original,pchip,SKS02,2,3,84,20.0825,3.8525,0.000000;0.191834;0.430848,0.000000;0.500560;1.000000,0.20774417913913196,0.07299466076947987,0.1347495183696521,0.10897058666579,0.999691818349595,-3.095696655231892e-05,0.037860380431892625
T1,Step 1,0.2,original,linear,SKS03,2,3,84,20.0825,3.8525,0.000000;0.191834;0.709697,0.000000;0.500560;1.000000,0.13155894493086498,0.07129992048948475,0.06025902444138023,0.03701321420104975,0.33675894837762366,0.008907721373440045,0.003316355956075478
T1,Step 2,0.2,original,linear,SKS03,2,3,84,20.0825,3.8525,0.000000;0.191834;0.709697,0.000000;0.500560;1.000000,0.12713735828005504,0.06462951649959259,0.06250784178046245,0.04566034928589923,0.8575431341878135,0.001104308948461661,0.010882624518998312
T1,Step 3,0.2,original,linear,SKS03,2,3,84,20.0825,3.8525,0.000000;0.191834;0.709697,0.000000;0.500560;1.000000,0.11915522888290173,0.06757203728404676,0.051583191598854966,0.037127419923988485,0.8106196540792567,0.0020512270090226135,0.007580761338397481
T1,Step 4,0.2,original,linear,SKS03,2,3,84,20.0825,3.8525,0.000000;0.191834;0.709697,0.000000;0.500560;1.000000,0.11853195578957923,0.0751699412856796,0.043362014503899635,0.029439037118915837,0.7725074750376719,0.0023955157144153784,0.006003788755994873
T1,Step 5,0.2,original,linear,SKS03,2,3,84,20.0825,3.8525,0.000000;0.191834;0.709697,0.000000;0.500560;1.000000,0.11729005797234504,0.08782666723369509,0.029463390738649953,0.01673972922115073,0.7465385956724223,0.00230437412534832,0.00373906009642953
T1,Step 6,0.2,original,linear,SKS03,2,3,84,20.0825,3.8525,0.000000;0.191834;0.709697,0.000000;0.500560;1.000000,0.11970480408179685,0.09665424285847095,0.023050561223325897,0.009773634616695684,0.8440967711632146,0.0006807294326811699,0.0043064680250359125
T1,Step 7,0.2,original,linear,SKS03,2,3,84,20.0825,3.8525,0.000000;0.191834;0.709697,0.000000;0.500560;1.000000,0.12223626682477579,0.10110269137397947,0.02113357545079632,0.007451401695147936,0.8657556359693575,0.0005965342573973324,0.004123416466798308
T1,Step 8,0.2,original,linear,SKS03,2,3,84,20.0825,3.8525,0.000000;0.191834;0.709697,0.000000;0.500560;1.000000,0.12611394671091963,0.1058818143740576,0.020232132336862038,0.00590976760531646,0.8961867009616731,8.589018930078389e-05,0.004607878750561501
T1,Step 9,0.2,original,linear,SKS03,2,3,84,20.0825,3.8525,0.000000;0.191834;0.709697,0.000000;0.500560;1.000000,0.13392190390934205,0.10109813965723824,0.032823764252103815,0.017697933452092793,0.9284974102014251,-0.00014907298743269226,0.007863315491981293
T1,Step 10,0.2,original,linear,SKS03,2,3,84,20.0825,3.8525,0.000000;0.191834;0.709697,0.000000;0.500560;1.000000,0.13051290396082352,0.11035923407361654,0.020153669887206974,0.005845162645389146,0.9028548637572492,-0.00011825312375446405,0.004972710678726323
T1,Step 11,0.2,original,linear,SKS03,2,3,84,20.0825,3.8525,0.000000;0.191834;0.709697,0.000000;0.500560;1.000000,0.13173200893055884,0.11223130166053162,0.019500707270027215,0.005143756029144575,0.9145550549507074,-0.0003001728895820803,0.005057629994045661
T1,Step 12,0.2,original,linear,SKS03,2,3,84,20.0825,3.8525,0.000000;0.191834;0.709697,0.000000;0.500560;1.000000,0.13652313104658803,0.11591288820713866,0.020610242839449372,0.005578840068032442,0.9428009743396446,-0.0008867950490123556,0.006089562707255576
T1,Step 13,0.2,original,linear,SKS03,2,3,84,20.0825,3.8525,0.000000;0.191834;0.709697,0.000000;0.500560;1.000000,0.13865679003142015,0.12041957763104467,0.01823721240037547,0.0032805067643421892,0.9485192256290765,-0.0012323392402592986,0.005957169985237442
T1,Step 14,0.2,original,linear,SKS03,2,3,84,20.0825,3.8525,0.000000;0.191834;0.709697,0.000000;0.500560;1.000000,0.1361657183291614,0.12020080562812359,0.015964912701037823,0.0012478420923035805,0.9433233541199274,-0.000948786255971185,0.005041655430417759
T1,Step 15,0.2,original,linear,SKS03,2,3,84,20.0825,3.8525,0.000000;0.191834;0.709697,0.000000;0.500560;1.000000,0.13571827721747437,0.1178542333001281,0.017864043917346265,0.003347067384778829,0.9493328167546344,-0.0011318237440854906,0.005661654208203694
T1,Step 1,0.2,original,pchip,SKS03,2,3,84,20.0825,3.8525,0.000000;0.191834;0.709697,0.000000;0.500560;1.000000,0.15368290230765913,0.06479445993207568,0.08888844237558345,0.057119054715218456,0.24677934161404844,0.014867305323868448,0.004552807099947693
T1,Step 2,0.2,original,pchip,SKS03,2,3,84,20.0825,3.8525,0.000000;0.191834;0.709697,0.000000;0.500560;1.000000,0.13084681605305493,0.0458598517189819,0.08498696433407302,0.06106639913772218,0.8096102951399557,0.002194864446494322,0.012822898825040664
T1,Step 3,0.2,original,pchip,SKS03,2,3,84,20.0825,3.8525,0.000000;0.191834;0.709697,0.000000;0.500560;1.000000,0.1171094468266278,0.041274995396902464,0.07583445142972534,0.05634197351780337,0.8391884166486577,0.0018007622860546073,0.010210235004969839
T1,Step 4,0.2,original,pchip,SKS03,2,3,84,20.0825,3.8525,0.000000;0.191834;0.709697,0.000000;0.500560;1.000000,0.11799406457364738,0.04595777976071489,0.07203628481293248,0.052554957507333994,0.779566679223633,0.0027996245687307024,0.00901085718534499
T1,Step 5,0.2,original,pchip,SKS03,2,3,84,20.0825,3.8525,0.000000;0.191834;0.709697,0.000000;0.500560;1.000000,0.11361005258195207,0.054304157319390936,0.05930589526256114,0.04223938474778814,0.7956849536213515,0.0024267890164763706,0.007531513529028384
T1,Step 6,0.2,original,pchip,SKS03,2,3,84,20.0825,3.8525,0.000000;0.191834;0.709697,0.000000;0.500560;1.000000,0.11652263464676099,0.061176666268522036,0.055345968378238956,0.0381992350702038,0.8908299462954659,0.0012801083519052884,0.008554831537387134
T1,Step 7,0.2,original,pchip,SKS03,2,3,84,20.0825,3.8525,0.000000;0.191834;0.709697,0.000000;0.500560;1.000000,0.1188915904135008,0.06333511647218405,0.05555647394131674,0.03798547194783196,0.9151519506049863,0.0010762435233546488,0.009047629769151869
T1,Step 8,0.2,original,pchip,SKS03,2,3,84,20.0825,3.8525,0.000000;0.191834;0.709697,0.000000;0.500560;1.000000,0.12353713531427492,0.06696508626146916,0.05657204905280576,0.03835196592894254,0.9339630104280205,0.0008661786802425946,0.00991092234340887
T1,Step 9,0.2,original,pchip,SKS03,2,3,84,20.0825,3.8525,0.000000;0.191834;0.709697,0.000000;0.500560;1.000000,0.13241032692217222,0.06106966295817558,0.07134066396399665,0.052143394943571585,0.9498175957138305,0.0007864962586916772,0.013016494683119686
T1,Step 10,0.2,original,pchip,SKS03,2,3,84,20.0825,3.8525,0.000000;0.191834;0.709697,0.000000;0.500560;1.000000,0.1288762001902851,0.06971026436194382,0.05916593582834127,0.04073673779434353,0.9259326586173927,0.0010660848343585013,0.01068346918371584
T1,Step 11,0.2,original,pchip,SKS03,2,3,84,20.0825,3.8525,0.000000;0.191834;0.709697,0.000000;0.500560;1.000000,0.1286336396436056,0.06966131718576542,0.05897232245784019,0.040765978669044606,0.959143014901269,0.0005641596922845438,0.01112975444362062
T1,Step 12,0.2,original,pchip,SKS03,2,3,84,20.0825,3.8525,0.000000;0.191834;0.709697,0.000000;0.500560;1.000000,0.13393989322935526,0.0712300036058021,0.06270988962355316,0.043790073117006306,0.9795184161866702,0.00024613703562152304,0.012620044548986983
T1,Step 13,0.2,original,pchip,SKS03,2,3,84,20.0825,3.8525,0.000000;0.191834;0.709697,0.000000;0.500560;1.000000,0.1359641258345219,0.07555439306601448,0.060409732768507404,0.0416442464310897,0.9864606189525759,6.6218365859138e-05,0.012711558836512746
T1,Step 14,0.2,original,pchip,SKS03,2,3,84,20.0825,3.8525,0.000000;0.191834;0.709697,0.000000;0.500560;1.000000,0.13332108163040615,0.07497603252115886,0.05834504910924729,0.039744606251533185,0.9840076904260618,0.00015530607958945676,0.011997799274898096
T1,Step 15,0.2,original,pchip,SKS03,2,3,84,20.0825,3.8525,0.000000;0.191834;0.709697,0.000000;0.500560;1.000000,0.13302175882356923,0.07299466076947987,0.06002709805408936,0.041708283248004574,0.9882112612287166,4.379584552917339e-05,0.012322771974135198
T1,Step 1,0.2,original,linear,SKS02,3,4,84,20.0825,3.8525,0.000000;0.191834;0.709697;0.859081,0.000000;0.331259;0.669862;1.000000,0.12177358141051314,0.07560731447332819,0.04616626693718495,0.024450999484143657,0.14106343746888625,0.00732271409226408,0.0017896250354100505
T1,Step 2,0.2,original,linear,SKS02,3,4,84,20.0825,3.8525,0.000000;0.191834;0.709697;0.859081,0.000000;0.331259;0.669862;1.000000,0.07466579496337078,0.042590497753220456,0.03207529721015032,0.018636146106854483,0.5550855393290162,0.0012591888833301504,0.0025018415553148985
T1,Step 3,0.2,original,linear,SKS02,3,4,84,20.0825,3.8525,0.000000;0.191834;0.709697;0.859081,0.000000;0.331259;0.669862;1.000000,0.08369614853164135,0.045946239869390997,0.03774990866225036,0.02615864229067228,0.5733492166143375,0.0018078610936252302,0.003086127227269726
T1,Step 4,0.2,original,linear,SKS02,3,4,84,20.0825,3.8525,0.000000;0.191834;0.709697;0.859081,0.000000;0.331259;0.669862;1.000000,0.09219737559336554,0.051049160175406484,0.04114821541795905,0.028143387524178935,0.5987329356260843,0.0019394681045295011,0.0039548712071603076
T1,Step 5,0.2,original,linear,SKS02,3,4,84,20.0825,3.8525,0.000000;0.191834;0.709697;0.859081,0.000000;0.331259;0.669862;1.000000,0.09931188465587143,0.05734530216051811,0.041966582495353316,0.029363346553193607,0.623756060505593,0.001996499702351514,0.004577867051668475
T1,Step 6,0.2,original,linear,SKS02,3,4,84,20.0825,3.8525,0.000000;0.191834;0.709697;0.859081,0.000000;0.331259;0.669862;1.000000,0.0954073038363448,0.062416154866888174,0.032991148969456624,0.02012139249260568,0.7368839031156863,0.00042206333331646864,0.004784713903636777
T1,Step 7,0.2,original,linear,SKS02,3,4,84,20.0825,3.8525,0.000000;0.191834;0.709697;0.859081,0.000000;0.331259;0.669862;1.000000,0.10121637040626126,0.06520320702613172,0.03601316338012954,0.02224494276556343,0.789052595483202,-8.108259974755206e-05,0.00607437803147244
T1,Step 8,0.2,original,linear,SKS02,3,4,84,20.0825,3.8525,0.000000;0.191834;0.709697;0.859081,0.000000;0.331259;0.669862;1.000000,0.09955915141391006,0.06874978110237052,0.030809370311539533,0.016652116728887778,0.8205885820374276,-0.0006502086853482563,0.005835700913982263
T1,Step 9,0.2,original,linear,SKS02,3,4,84,20.0825,3.8525,0.000000;0.191834;0.709697;0.859081,0.000000;0.331259;0.669862;1.000000,0.0997389027438381,0.06455828578747284,0.03518061695636526,0.02131074831947078,0.8635598994671747,-0.0009572939015998512,0.00673737035832763
T1,Step 10,0.2,original,linear,SKS02,3,4,84,20.0825,3.8525,0.000000;0.191834;0.709697;0.859081,0.000000;0.331259;0.669862;1.000000,0.10416049151641818,0.06937226425863449,0.03478822725778369,0.020327814973129965,0.8347586398857567,-0.0008336366656511222,0.006870533610223127
T1,Step 11,0.2,original,linear,SKS02,3,4,84,20.0825,3.8525,0.000000;0.191834;0.709697;0.859081,0.000000;0.331259;0.669862;1.000000,0.10628222759689582,0.07174932835298328,0.034532899243912535,0.020230740086695412,0.853941167039633,-0.00125689014872527,0.0074048359325794245
T1,Step 12,0.2,original,linear,SKS02,3,4,84,20.0825,3.8525,0.000000;0.191834;0.709697;0.859081,0.000000;0.331259;0.669862;1.000000,0.1056156246786216,0.07329512373693277,0.032320500941688826,0.01782735835052049,0.8927068678482335,-0.0018045787248802479,0.007587063737523424
T1,Step 13,0.2,original,linear,SKS02,3,4,84,20.0825,3.8525,0.000000;0.191834;0.709697;0.859081,0.000000;0.331259;0.669862;1.000000,0.10961320726867725,0.07661548454968391,0.032997722718993344,0.01833455320302016,0.9057636307820569,-0.0022849510301382416,0.00843007376508139
T1,Step 14,0.2,original,linear,SKS02,3,4,84,20.0825,3.8525,0.000000;0.191834;0.709697;0.859081,0.000000;0.331259;0.669862;1.000000,0.11018578288783878,0.07748953072318529,0.032696252164653494,0.017980360617991686,0.8993482183624104,-0.00230059469853822,0.008436874077444692
T1,Step 15,0.2,original,linear,SKS02,3,4,84,20.0825,3.8525,0.000000;0.191834;0.709697;0.859081,0.000000;0.331259;0.669862;1.000000,0.10854653089353228,0.07489448712832672,0.03365204376520556,0.01926913512017775,0.9070033293628859,-0.0023403205112115886,0.008513485678017048
T1,Step 1,0.2,original,pchip,SKS02,3,4,84,20.0825,3.8525,0.000000;0.191834;0.709697;0.859081,0.000000;0.331259;0.669862;1.000000,0.13010797227219706,0.0870180571077053,0.04308991516449176,0.02425887499720028,0.1235699308718879,0.0075734577555507995,0.001782484430432139
T1,Step 2,0.2,original,pchip,SKS02,3,4,84,20.0825,3.8525,0.000000;0.191834;0.709697;0.859081,0.000000;0.331259;0.669862;1.000000,0.07193334736828967,0.03667092979422555,0.03526241757406412,0.019534047304932432,0.5980572500851999,0.0009293268970647687,0.0029003224745692393
T1,Step 3,0.2,original,pchip,SKS02,3,4,84,20.0825,3.8525,0.000000;0.191834;0.709697;0.859081,0.000000;0.331259;0.669862;1.000000,0.07959920903408643,0.03326299728489157,0.04633621174919486,0.03198370216208072,0.6338881977427315,0.0016347973853164078,0.003594809705161075
T1,Step 4,0.2,original,pchip,SKS02,3,4,84,20.0825,3.8525,0.000000;0.191834;0.709697;0.859081,0.000000;0.331259;0.669862;1.000000,0.09062123000875441,0.03558971842571051,0.0550315115830439,0.03863114889857544,0.6197411899121017,0.002402839064616765,0.004542740206061448
