test,event,pile,smoothed,eta,sampling_cap,phase,lower_s,upper_s,snapshots,max_nearest_offset_s,source_overlap_rows_removed
SKS02,EQM_5,2,0,0.25,240,before_decay,14.93633132139194,1681.9109999999998,80,19.91501422594149,1
SKS02,EQM_5,2,0,0.25,240,after_decay,1681.9109999999998,43163.4738,240,19.964952301255835,1
SKS02,EQM_5,2,0,0.5,120,shaking,4.514051337377206,14.93633132139194,120,0.004164705882354625,1
SKS02,EQM_5,2,0,0.5,120,before_decay,14.93633132139194,681.8718,65,19.888759663865585,1
SKS02,EQM_5,2,0,0.5,120,after_decay,681.8718,43163.4738,120,19.928319327729696,1
SKS02,EQM_5,2,0,0.5,240,shaking,4.514051337377206,14.93633132139194,240,0.004182426778241322,1
SKS02,EQM_5,2,0,0.5,240,before_decay,14.93633132139194,681.8718,120,19.563602510460214,1
SKS02,EQM_5,2,0,0.5,240,after_decay,681.8718,43163.4738,240,19.9417004184088,1
SKS02,EQM_5,2,0,0.75,120,shaking,4.514051337377206,14.93633132139194,120,0.004164705882354625,1
SKS02,EQM_5,2,0,0.75,120,before_decay,14.93633132139194,84.552,120,0.004129411764704827,1
SKS02,EQM_5,2,0,0.75,120,after_decay,84.552,43163.4738,120,19.55006218487688,1
SKS02,EQM_5,2,0,0.75,240,shaking,4.514051337377206,14.93633132139194,240,0.004182426778241322,1
SKS02,EQM_5,2,0,0.75,240,before_decay,14.93633132139194,84.552,240,0.004184937238498776,1
SKS02,EQM_5,2,0,0.75,240,after_decay,84.552,43163.4738,240,20.079100418410235,1
SKS02,EQM_5,2,1,0.25,120,shaking,6.014051337377206,13.43633132139194,120,0.004164705882354625,1
SKS02,EQM_5,2,1,0.25,120,before_decay,16.43633132139194,1680.4109999999998,57,19.60430924369757,1
SKS02,EQM_5,2,1,0.25,120,after_decay,1683.4109999999998,43163.4738,120,19.20871260503918,1
SKS02,EQM_5,2,1,0.25,240,shaking,6.014051337377206,13.43633132139194,240,0.004182426778243098,1
SKS02,EQM_5,2,1,0.25,240,before_decay,16.43633132139194,1680.4109999999998,79,19.907841841004256,1
SKS02,EQM_5,2,1,0.25,240,after_decay,1683.4109999999998,43163.4738,240,19.954666945606732,1
SKS02,EQM_5,2,1,0.5,120,shaking,6.014051337377206,13.43633132139194,120,0.004164705882354625,1
SKS02,EQM_5,2,1,0.5,120,before_decay,16.43633132139194,680.3718,68,19.864749579831937,1
SKS02,EQM_5,2,1,0.5,120,after_decay,683.3718,43163.4738,120,19.910929411764755,1
SKS02,EQM_5,2,1,0.5,240,shaking,6.014051337377206,13.43633132139194,240,0.004182426778243098,1
SKS02,EQM_5,2,1,0.5,240,before_decay,16.43633132139194,680.3718,126,19.83048200836822,1
SKS02,EQM_5,2,1,0.5,240,after_decay,683.3718,43163.4738,240,19.90770627614984,1
SKS02,EQM_5,2,1,0.75,120,shaking,6.014051337377206,13.43633132139194,120,0.004164705882354625,1
SKS02,EQM_5,2,1,0.75,120,before_decay,16.43633132139194,83.052,120,0.004058823529419442,1
SKS02,EQM_5,2,1,0.75,120,after_decay,86.052,43163.4738,120,19.85495294117618,1
SKS02,EQM_5,2,1,0.75,240,shaking,6.014051337377206,13.43633132139194,240,0.004182426778243098,1
SKS02,EQM_5,2,1,0.75,240,before_decay,16.43633132139194,83.052,240,0.003986610878655483,1
SKS02,EQM_5,2,1,0.75,240,after_decay,86.052,43163.4738,240,20.08481171548192,1
SKS02,EQM_6,1,0,0.25,120,shaking,3.5213505404152308,56.27274030729212,120,0.004114285714287291,1
SKS02,EQM_6,1,0,0.25,120,before_decay,56.27274030729212,601.269,66,19.827695798319326,1
SKS02,EQM_6,1,0,0.25,120,after_decay,601.269,43162.5192,120,19.079682352941745,1
SKS02,EQM_6,1,0,0.25,240,shaking,3.5213505404152308,56.27274030729212,240,0.004169874476986024,1
SKS02,EQM_6,1,0,0.25,240,before_decay,56.27274030729212,601.269,125,20.007687866108824,1
SKS02,EQM_6,1,0,0.25,240,after_decay,601.269,43162.5192,240,19.992728033474123,1
SKS02,EQM_6,1,0,0.5,120,shaking,3.5213505404152308,56.27274030729212,120,0.004114285714287291,1
SKS02,EQM_6,1,0,0.5,120,before_decay,56.27274030729212,292.6482,120,0.003801680672211205,1
SKS02,EQM_6,1,0,0.5,120,after_decay,292.6482,43162.5192,120,19.779594957983136,1
SKS02,EQM_6,1,0,0.5,240,shaking,3.5213505404152308,56.27274030729212,240,0.004169874476986024,1
SKS02,EQM_6,1,0,0.5,240,before_decay,56.27274030729212,292.6482,240,0.00415732217572895,1
SKS02,EQM_6,1,0,0.5,240,after_decay,292.6482,43162.5192,240,19.970339748955666,1
SKS02,EQM_6,1,0,0.75,120,shaking,3.5213505404152308,56.27274030729212,120,0.004114285714287291,1
SKS02,EQM_6,1,0,0.75,120,before_decay,56.27274030729212,100.6638,120,0.0038974789916039754,1
SKS02,EQM_6,1,0,0.75,120,after_decay,100.6638,43162.5192,120,19.951321008404193,1
SKS02,EQM_6,1,0,0.75,240,shaking,3.5213505404152308,56.27274030729212,240,0.004169874476986024,1
SKS02,EQM_6,1,0,0.75,240,before_decay,56.27274030729212,100.6638,240,0.004197489539748744,1
SKS02,EQM_6,1,0,0.75,240,after_decay,100.6638,43162.5192,240,19.95979079497556,1
SKS02,EQM_6,1,1,0.25,120,shaking,6.521350540415231,53.27274030729212,120,0.004189915966392732,1
SKS02,EQM_6,1,1,0.25,120,before_decay,59.27274030729212,598.269,70,19.56895462184866,1
SKS02,EQM_6,1,1,0.25,120,after_decay,604.269,43162.5192,120,19.888956302525912,1
SKS02,EQM_6,1,1,0.25,240,shaking,6.521350540415231,53.27274030729212,240,0.004092050209209219,1
SKS02,EQM_6,1,1,0.25,240,before_decay,59.27274030729212,598.269,132,19.443589958159066,1
SKS02,EQM_6,1,1,0.25,240,after_decay,604.269,43162.5192,240,19.949560669454513,1
SKS02,EQM_6,1,1,0.5,120,shaking,6.521350540415231,53.27274030729212,120,0.004189915966392732,1
SKS02,EQM_6,1,1,0.5,120,before_decay,59.27274030729212,289.6482,120,0.004149579831960182,1
SKS02,EQM_6,1,1,0.5,120,after_decay,295.6482,43162.5192,120,19.93737478991534,1
SKS02,EQM_6,1,1,0.5,240,shaking,6.521350540415231,53.27274030729212,240,0.004092050209209219,1
SKS02,EQM_6,1,1,0.5,240,before_decay,59.27274030729212,289.6482,240,0.004154811715480378,1
SKS02,EQM_6,1,1,0.5,240,after_decay,295.6482,43162.5192,240,19.56453640167365,1
SKS02,EQM_6,1,1,0.75,120,shaking,6.521350540415231,53.27274030729212,120,0.004189915966392732,1
SKS02,EQM_6,1,1,0.75,120,before_decay,59.27274030729212,97.6638,120,0.00412941176472259,1
SKS02,EQM_6,1,1,0.75,120,after_decay,103.6638,43162.5192,120,19.886868907567987,1
SKS02,EQM_6,1,1,0.75,240,shaking,6.521350540415231,53.27274030729212,240,0.004092050209209219,1
SKS02,EQM_6,1,1,0.75,240,before_decay,59.27274030729212,97.6638,240,0.004144769874471876,1
SKS02,EQM_6,1,1,0.75,240,after_decay,103.6638,43162.5192,240,19.85421338912056,1
SKS02,EQM_6,2,0,0.25,120,shaking,3.5213505404152308,56.27274030729212,120,0.004114285714287291,1
SKS02,EQM_6,2,0,0.25,120,before_decay,56.27274030729212,601.269,66,19.827695798319326,1
SKS02,EQM_6,2,0,0.25,120,after_decay,601.269,43162.5192,120,19.079682352941745,1
SKS02,EQM_6,2,0,0.25,240,shaking,3.5213505404152308,56.27274030729212,240,0.004169874476986024,1
SKS02,EQM_6,2,0,0.25,240,before_decay,56.27274030729212,601.269,125,20.007687866108824,1
SKS02,EQM_6,2,0,0.25,240,after_decay,601.269,43162.5192,240,19.992728033474123,1
SKS02,EQM_6,2,0,0.5,120,shaking,3.5213505404152308,56.27274030729212,120,0.004114285714287291,1
SKS02,EQM_6,2,0,0.5,120,before_decay,56.27274030729212,292.6482,120,0.003801680672211205,1
SKS02,EQM_6,2,0,0.5,120,after_decay,292.6482,43162.5192,120,19.779594957983136,1
SKS02,EQM_6,2,0,0.5,240,shaking,3.5213505404152308,56.27274030729212,240,0.004169874476986024,1
SKS02,EQM_6,2,0,0.5,240,before_decay,56.27274030729212,292.6482,240,0.00415732217572895,1
SKS02,EQM_6,2,0,0.5,240,after_decay,292.6482,43162.5192,240,19.970339748955666,1
SKS02,EQM_6,2,0,0.75,120,shaking,3.5213505404152308,56.27274030729212,120,0.004114285714287291,1
SKS02,EQM_6,2,0,0.75,120,before_decay,56.27274030729212,100.6638,120,0.0038974789916039754,1
SKS02,EQM_6,2,0,0.75,120,after_decay,100.6638,43162.5192,120,19.951321008404193,1
SKS02,EQM_6,2,0,0.75,240,shaking,3.5213505404152308,56.27274030729212,240,0.004169874476986024,1
SKS02,EQM_6,2,0,0.75,240,before_decay,56.27274030729212,100.6638,240,0.004197489539748744,1
SKS02,EQM_6,2,0,0.75,240,after_decay,100.6638,43162.5192,240,19.95979079497556,1
SKS02,EQM_6,2,1,0.25,120,shaking,5.021350540415231,54.77274030729212,120,0.0041848739495797815,1
SKS02,EQM_6,2,1,0.25,120,before_decay,57.77274030729212,599.769,70,19.96894789915973,1
SKS02,EQM_6,2,1,0.25,120,after_decay,602.769,43162.5192,120,19.888956302525912,1
SKS02,EQM_6,2,1,0.25,240,shaking,5.021350540415231,54.77274030729212,240,0.004139748953978284,1
SKS02,EQM_6,2,1,0.25,240,before_decay,57.77274030729212,599.769,133,19.305620083682015,1
SKS02,EQM_6,2,1,0.25,240,after_decay,602.769,43162.5192,240,19.949560669454513,1
SKS02,EQM_6,2,1,0.5,120,shaking,5.021350540415231,54.77274030729212,120,0.0041848739495797815,1
SKS02,EQM_6,2,1,0.5,120,before_decay,57.77274030729212,291.1482,120,0.004189915966378521,1
SKS02,EQM_6,2,1,0.5,120,after_decay,294.1482,43162.5192,120,19.95982689075754,1
SKS02,EQM_6,2,1,0.5,240,shaking,5.021350540415231,54.77274030729212,240,0.004139748953978284,1
SKS02,EQM_6,2,1,0.5,240,before_decay,57.77274030729212,291.1482,240,0.00419246861926581,1
SKS02,EQM_6,2,1,0.5,240,after_decay,294.1482,43162.5192,240,20.008953138076322,1
SKS02,EQM_6,2,1,0.75,120,shaking,5.021350540415231,54.77274030729212,120,0.0041848739495797815,1
SKS02,EQM_6,2,1,0.75,120,before_decay,57.77274030729212,99.1638,120,0.004053781512610044,1
SKS02,EQM_6,2,1,0.75,120,after_decay,102.1638,43162.5192,120,19.90829747899079,1
SKS02,EQM_6,2,1,0.75,240,shaking,5.021350540415231,54.77274030729212,240,0.004139748953978284,1
SKS02,EQM_6,2,1,0.75,240,before_decay,57.77274030729212,99.1638,240,0.004137238493726159,1
SKS02,EQM_6,2,1,0.75,240,after_decay,102.1638,43162.5192,240,19.972483682005986,1
SKS03,EQM_1,2,0,0.25,120,shaking,5.203853053614355,15.90531250499688,120,0.004139495798316517,2
SKS03,EQM_1,2,0,0.25,120,before_decay,15.90531250499688,564.45,79,19.885119327731104,2
SKS03,EQM_1,2,0,0.25,120,after_decay,564.45,32365.719600000004,120,19.89685210083735,2
SKS03,EQM_1,2,0,0.25,240,shaking,5.203853053614355,15.90531250499688,240,0.004184937238493447,2
SKS03,EQM_1,2,0,0.25,240,before_decay,15.90531250499688,564.45,151,19.957777405857712,2
SKS03,EQM_1,2,0,0.25,240,after_decay,564.45,32365.719600000004,240,19.88037489539738,2
SKS03,EQM_1,2,0,0.5,120,shaking,5.203853053614355,15.90531250499688,120,0.004139495798316517,2
SKS03,EQM_1,2,0,0.5,120,before_decay,15.90531250499688,229.0158,120,0.004094117647071016,2
SKS03,EQM_1,2,0,0.5,120,after_decay,229.0158,32365.719600000004,120,19.908206722684554,2
SKS03,EQM_1,2,0,0.5,240,shaking,5.203853053614355,15.90531250499688,240,0.004184937238493447,2
SKS03,EQM_1,2,0,0.5,240,before_decay,15.90531250499688,229.0158,240,0.004172384937220386,2
SKS03,EQM_1,2,0,0.5,240,after_decay,229.0158,32365.719600000004,240,19.975275313809107,2
SKS03,EQM_1,2,0,0.75,120,shaking,5.203853053614355,15.90531250499688,120,0.004139495798316517,2
SKS03,EQM_1,2,0,0.75,120,before_decay,15.90531250499688,58.9842,120,0.0041042016806684956,2
SKS03,EQM_1,2,0,0.75,120,after_decay,58.9842,32365.719600000004,120,19.838400000000547,2
SKS03,EQM_1,2,0,0.75,240,shaking,5.203853053614355,15.90531250499688,240,0.004184937238493447,2
SKS03,EQM_1,2,0,0.75,240,before_decay,15.90531250499688,58.9842,240,0.0040317991631866335,2
SKS03,EQM_1,2,0,0.75,240,after_decay,58.9842,32365.719600000004,240,20.02012468619239,2
SKS03,EQM_1,2,1,0.25,120,shaking,6.703853053614355,14.40531250499688,120,0.0041546218487393816,2
SKS03,EQM_1,2,1,0.25,120,before_decay,17.40531250499688,562.95,83,19.764811764705826,2
SKS03,EQM_1,2,1,0.25,120,after_decay,565.95,32365.719600000004,120,20.073569747899455,2
SKS03,EQM_1,2,1,0.25,240,shaking,6.703853053614355,14.40531250499688,240,0.004189958158995921,2
SKS03,EQM_1,2,1,0.25,240,before_decay,17.40531250499688,562.95,161,19.74271882845187,2
SKS03,EQM_1,2,1,0.25,240,after_decay,565.95,32365.719600000004,240,19.989891213390365,2
SKS03,EQM_1,2,1,0.5,120,shaking,6.703853053614355,14.40531250499688,120,0.0041546218487393816,2
SKS03,EQM_1,2,1,0.5,120,before_decay,17.40531250499688,227.5158,120,0.003993277310939902,2
SKS03,EQM_1,2,1,0.5,120,after_decay,230.5158,32365.719600000004,120,19.875458823531517,2
SKS03,EQM_1,2,1,0.5,240,shaking,6.703853053614355,14.40531250499688,240,0.004189958158995921,2
SKS03,EQM_1,2,1,0.5,240,before_decay,17.40531250499688,227.5158,240,0.004127196652717657,2
SKS03,EQM_1,2,1,0.5,240,after_decay,230.5158,32365.719600000004,240,20.04983598325998,2
SKS03,EQM_1,2,1,0.75,120,shaking,6.703853053614355,14.40531250499688,120,0.0041546218487393816,2
SKS03,EQM_1,2,1,0.75,120,before_decay,17.40531250499688,57.4842,120,0.004164705882352848,2
SKS03,EQM_1,2,1,0.75,120,after_decay,60.4842,32365.719600000004,120,19.927563025206837,2
SKS03,EQM_1,2,1,0.75,240,shaking,6.703853053614355,14.40531250499688,240,0.004189958158995921,2
SKS03,EQM_1,2,1,0.75,240,before_decay,17.40531250499688,57.4842,240,0.004179916317994525,2
SKS03,EQM_1,2,1,0.75,240,after_decay,60.4842,32365.719600000004,240,19.941213389121913,2
SKS03,EQM_1,3,0,0.25,120,shaking,5.203853053614355,15.90531250499688,120,0.004139495798316517,2
SKS03,EQM_1,3,0,0.25,120,before_decay,15.90531250499688,564.45,79,19.885119327731104,2
SKS03,EQM_1,3,0,0.25,120,after_decay,564.45,32365.719600000004,120,19.89685210083735,2
SKS03,EQM_1,3,0,0.25,240,shaking,5.203853053614355,15.90531250499688,240,0.004184937238493447,2
SKS03,EQM_1,3,0,0.25,240,before_decay,15.90531250499688,564.45,151,19.957777405857712,2
SKS03,EQM_1,3,0,0.25,240,after_decay,564.45,32365.719600000004,240,19.88037489539738,2
SKS03,EQM_1,3,0,0.5,120,shaking,5.203853053614355,15.90531250499688,120,0.004139495798316517,2
SKS03,EQM_1,3,0,0.5,120,before_decay,15.90531250499688,229.0158,120,0.004094117647071016,2
SKS03,EQM_1,3,0,0.5,120,after_decay,229.0158,32365.719600000004,120,19.908206722684554,2
SKS03,EQM_1,3,0,0.5,240,shaking,5.203853053614355,15.90531250499688,240,0.004184937238493447,2
SKS03,EQM_1,3,0,0.5,240,before_decay,15.90531250499688,229.0158,240,0.004172384937220386,2
SKS03,EQM_1,3,0,0.5,240,after_decay,229.0158,32365.719600000004,240,19.975275313809107,2
SKS03,EQM_1,3,0,0.75,120,shaking,5.203853053614355,15.90531250499688,120,0.004139495798316517,2
SKS03,EQM_1,3,0,0.75,120,before_decay,15.90531250499688,58.9842,120,0.0041042016806684956,2
SKS03,EQM_1,3,0,0.75,120,after_decay,58.9842,32365.719600000004,120,19.838400000000547,2
SKS03,EQM_1,3,0,0.75,240,shaking,5.203853053614355,15.90531250499688,240,0.004184937238493447,2
SKS03,EQM_1,3,0,0.75,240,before_decay,15.90531250499688,58.9842,240,0.0040317991631866335,2
SKS03,EQM_1,3,0,0.75,240,after_decay,58.9842,32365.719600000004,240,20.02012468619239,2
SKS03,EQM_1,3,1,0.25,120,shaking,6.703853053614355,14.40531250499688,120,0.0041546218487393816,2
SKS03,EQM_1,3,1,0.25,120,before_decay,17.40531250499688,562.95,83,19.764811764705826,2
SKS03,EQM_1,3,1,0.25,120,after_decay,565.95,32365.719600000004,120,20.073569747899455,2
SKS03,EQM_1,3,1,0.25,240,shaking,6.703853053614355,14.40531250499688,240,0.004189958158995921,2
SKS03,EQM_1,3,1,0.25,240,before_decay,17.40531250499688,562.95,161,19.74271882845187,2
SKS03,EQM_1,3,1,0.25,240,after_decay,565.95,32365.719600000004,240,19.989891213390365,2
SKS03,EQM_1,3,1,0.5,120,shaking,6.703853053614355,14.40531250499688,120,0.0041546218487393816,2
SKS03,EQM_1,3,1,0.5,120,before_decay,17.40531250499688,227.5158,120,0.003993277310939902,2
SKS03,EQM_1,3,1,0.5,120,after_decay,230.5158,32365.719600000004,120,19.875458823531517,2
SKS03,EQM_1,3,1,0.5,240,shaking,6.703853053614355,14.40531250499688,240,0.004189958158995921,2
SKS03,EQM_1,3,1,0.5,240,before_decay,17.40531250499688,227.5158,240,0.004127196652717657,2
SKS03,EQM_1,3,1,0.5,240,after_decay,230.5158,32365.719600000004,240,20.04983598325998,2
SKS03,EQM_1,3,1,0.75,120,shaking,6.703853053614355,14.40531250499688,120,0.0041546218487393816,2
SKS03,EQM_1,3,1,0.75,120,before_decay,17.40531250499688,57.4842,120,0.004164705882352848,2
SKS03,EQM_1,3,1,0.75,120,after_decay,60.4842,32365.719600000004,120,19.927563025206837,2
SKS03,EQM_1,3,1,0.75,240,shaking,6.703853053614355,14.40531250499688,240,0.004189958158995921,2
SKS03,EQM_1,3,1,0.75,240,before_decay,17.40531250499688,57.4842,240,0.004179916317994525,2
SKS03,EQM_1,3,1,0.75,240,after_decay,60.4842,32365.719600000004,240,19.941213389121913,2
SKS03,EQM_2,2,0,0.25,120,shaking,5.063921755677963,15.767477272668005,120,0.004139495798321846,2
SKS03,EQM_2,2,0,0.25,120,before_decay,15.767477272668005,964.1778,59,18.202391596638677,2
SKS03,EQM_2,2,0,0.25,120,after_decay,964.1778,32364.900600000004,120,19.689675630252168,2
SKS03,EQM_2,2,0,0.25,240,shaking,5.063921755677963,15.767477272668005,240,0.004184937238495223,2
SKS03,EQM_2,2,0,0.25,240,before_decay,15.767477272668005,964.1778,100,20.001728033472773,2
SKS03,EQM_2,2,0,0.25,240,after_decay,964.1778,32364.900600000004,240,19.98528953974892,2
SKS03,EQM_2,2,0,0.5,120,shaking,5.063921755677963,15.767477272668005,120,0.004139495798321846,2
SKS03,EQM_2,2,0,0.5,120,before_decay,15.767477272668005,564.2562,79,19.87967899159662,2
SKS03,EQM_2,2,0,0.5,120,after_decay,564.2562,32364.900600000004,120,19.949788235295273,2
SKS03,EQM_2,2,0,0.5,240,shaking,5.063921755677963,15.767477272668005,240,0.004184937238495223,2
SKS03,EQM_2,2,0,0.5,240,before_decay,15.767477272668005,564.2562,151,19.91211213389124,2
SKS03,EQM_2,2,0,0.5,240,after_decay,564.2562,32364.900600000004,240,19.843340585775877,2
SKS03,EQM_2,2,0,0.75,120,shaking,5.063921755677963,15.767477272668005,120,0.004139495798321846,2
SKS03,EQM_2,2,0,0.75,120,before_decay,15.767477272668005,139.1838,120,0.004063865546214629,2
SKS03,EQM_2,2,0,0.75,120,after_decay,139.1838,32364.900600000004,120,19.854000000002998,2
SKS03,EQM_2,2,0,0.75,240,shaking,5.063921755677963,15.767477272668005,240,0.004184937238495223,2
SKS03,EQM_2,2,0,0.75,240,before_decay,15.767477272668005,139.1838,240,0.004187447698754454,2
SKS03,EQM_2,2,0,0.75,240,after_decay,139.1838,32364.900600000004,240,21.50382175732011,2
SKS03,EQM_2,2,1,0.25,120,shaking,6.563921755677963,14.267477272668005,120,0.003932773109243115,2
SKS03,EQM_2,2,1,0.25,120,before_decay,17.267477272668003,962.6778,59,19.15508571428569,2
SKS03,EQM_2,2,1,0.25,120,after_decay,965.6778,32364.900600000004,120,19.01134285714943,2
SKS03,EQM_2,2,1,0.25,240,shaking,6.563921755677963,14.267477272668005,240,0.004117154811714485,2
SKS03,EQM_2,2,1,0.25,240,before_decay,17.267477272668003,962.6778,103,19.973696234309728,2
SKS03,EQM_2,2,1,0.25,240,after_decay,965.6778,32364.900600000004,240,19.984466108786364,2
SKS03,EQM_2,2,1,0.5,120,shaking,6.563921755677963,14.267477272668005,120,0.003932773109243115,2
SKS03,EQM_2,2,1,0.5,120,before_decay,17.267477272668003,562.7562,83,19.640364705882405,2
SKS03,EQM_2,2,1,0.5,120,after_decay,565.7562,32364.900600000004,120,19.753285714283265,2
SKS03,EQM_2,2,1,0.5,240,shaking,6.563921755677963,14.267477272668005,240,0.004117154811714485,2
SKS03,EQM_2,2,1,0.5,240,before_decay,17.267477272668003,562.7562,161,19.993124686192516,2
SKS03,EQM_2,2,1,0.5,240,after_decay,565.7562,32364.900600000004,240,19.949696234310068,2
SKS03,EQM_2,2,1,0.75,120,shaking,6.563921755677963,14.267477272668005,120,0.003932773109243115,2
SKS03,EQM_2,2,1,0.75,120,before_decay,17.267477272668003,137.6838,120,0.004164705882345743,2
SKS03,EQM_2,2,1,0.75,120,after_decay,140.6838,32364.900600000004,120,19.987875630253257,2
SKS03,EQM_2,2,1,0.75,240,shaking,6.563921755677963,14.267477272668005,240,0.004117154811714485,2
SKS03,EQM_2,2,1,0.75,240,before_decay,17.267477272668003,137.6838,240,0.004182426778243098,2
SKS03,EQM_2,2,1,0.75,240,after_decay,140.6838,32364.900600000004,240,21.428297071131965,2
SKS03,EQM_2,3,0,0.25,120,shaking,5.063921755677963,15.767477272668005,120,0.004139495798321846,2
SKS03,EQM_2,3,0,0.25,120,before_decay,15.767477272668005,964.1778,59,18.202391596638677,2
SKS03,EQM_2,3,0,0.25,120,after_decay,964.1778,32364.900600000004,120,19.689675630252168,2
SKS03,EQM_2,3,0,0.25,240,shaking,5.063921755677963,15.767477272668005,240,0.004184937238495223,2
SKS03,EQM_2,3,0,0.25,240,before_decay,15.767477272668005,964.1778,100,20.001728033472773,2
SKS03,EQM_2,3,0,0.25,240,after_decay,964.1778,32364.900600000004,240,19.98528953974892,2
SKS03,EQM_2,3,0,0.5,120,shaking,5.063921755677963,15.767477272668005,120,0.004139495798321846,2
SKS03,EQM_2,3,0,0.5,120,before_decay,15.767477272668005,564.2562,79,19.87967899159662,2
SKS03,EQM_2,3,0,0.5,120,after_decay,564.2562,32364.900600000004,120,19.949788235295273,2
SKS03,EQM_2,3,0,0.5,240,shaking,5.063921755677963,15.767477272668005,240,0.004184937238495223,2
SKS03,EQM_2,3,0,0.5,240,before_decay,15.767477272668005,564.2562,151,19.91211213389124,2
SKS03,EQM_2,3,0,0.5,240,after_decay,564.2562,32364.900600000004,240,19.843340585775877,2
SKS03,EQM_2,3,0,0.75,120,shaking,5.063921755677963,15.767477272668005,120,0.004139495798321846,2
SKS03,EQM_2,3,0,0.75,120,before_decay,15.767477272668005,139.1838,120,0.004063865546214629,2
SKS03,EQM_2,3,0,0.75,120,after_decay,139.1838,32364.900600000004,120,19.854000000002998,2
SKS03,EQM_2,3,0,0.75,240,shaking,5.063921755677963,15.767477272668005,240,0.004184937238495223,2
SKS03,EQM_2,3,0,0.75,240,before_decay,15.767477272668005,139.1838,240,0.004187447698754454,2
SKS03,EQM_2,3,0,0.75,240,after_decay,139.1838,32364.900600000004,240,21.50382175732011,2
SKS03,EQM_2,3,1,0.25,120,shaking,6.563921755677963,14.267477272668005,120,0.003932773109243115,2
SKS03,EQM_2,3,1,0.25,120,before_decay,17.267477272668003,962.6778,59,19.15508571428569,2
SKS03,EQM_2,3,1,0.25,120,after_decay,965.6778,32364.900600000004,120,19.01134285714943,2
SKS03,EQM_2,3,1,0.25,240,shaking,6.563921755677963,14.267477272668005,240,0.004117154811714485,2
SKS03,EQM_2,3,1,0.25,240,before_decay,17.267477272668003,962.6778,103,19.973696234309728,2
SKS03,EQM_2,3,1,0.25,240,after_decay,965.6778,32364.900600000004,240,19.984466108786364,2
SKS03,EQM_2,3,1,0.5,120,shaking,6.563921755677963,14.267477272668005,120,0.003932773109243115,2
SKS03,EQM_2,3,1,0.5,120,before_decay,17.267477272668003,562.7562,83,19.640364705882405,2
SKS03,EQM_2,3,1,0.5,120,after_decay,565.7562,32364.900600000004,120,19.753285714283265,2
SKS03,EQM_2,3,1,0.5,240,shaking,6.563921755677963,14.267477272668005,240,0.004117154811714485,2
SKS03,EQM_2,3,1,0.5,240,before_decay,17.267477272668003,562.7562,161,19.993124686192516,2
SKS03,EQM_2,3,1,0.5,240,after_decay,565.7562,32364.900600000004,240,19.949696234310068,2
SKS03,EQM_2,3,1,0.75,120,shaking,6.563921755677963,14.267477272668005,120,0.003932773109243115,2
SKS03,EQM_2,3,1,0.75,120,before_decay,17.267477272668003,137.6838,120,0.004164705882345743,2
SKS03,EQM_2,3,1,0.75,120,after_decay,140.6838,32364.900600000004,120,19.987875630253257,2
SKS03,EQM_2,3,1,0.75,240,shaking,6.563921755677963,14.267477272668005,240,0.004117154811714485,2
SKS03,EQM_2,3,1,0.75,240,before_decay,17.267477272668003,137.6838,240,0.004182426778243098,2
SKS03,EQM_2,3,1,0.75,240,after_decay,140.6838,32364.900600000004,240,21.428297071131965,2
SKS03,EQM_3,2,0,0.25,120,shaking,4.6859508968944885,15.405098612788036,120,0.0038823529411757818,2
SKS03,EQM_3,2,0,0.25,120,before_decay,15.405098612788036,1343.4012,55,19.876250420168162,2
SKS03,EQM_3,2,0,0.25,120,after_decay,1343.4012,32344.3968,120,19.86807731092631,2
SKS03,EQM_3,2,0,0.25,240,shaking,4.6859508968944885,15.405098612788036,240,0.004157322175736056,2
SKS03,EQM_3,2,0,0.25,240,before_decay,15.405098612788036,1343.4012,83,19.98377573221751,2
SKS03,EQM_3,2,0,0.25,240,after_decay,1343.4012,32344.3968,240,19.95694895397901,2
SKS03,EQM_3,2,0,0.5,120,shaking,4.6859508968944885,15.405098612788036,120,0.0038823529411757818,2
SKS03,EQM_3,2,0,0.5,120,before_decay,15.405098612788036,823.401,60,19.865999999999985,2
SKS03,EQM_3,2,0,0.5,120,after_decay,823.401,32344.3968,120,20.057823529412417,2
SKS03,EQM_3,2,0,0.5,240,shaking,4.6859508968944885,15.405098612788036,240,0.004157322175736056,2
SKS03,EQM_3,2,0,0.5,240,before_decay,15.405098612788036,823.401,106,19.825250209205024,2
SKS03,EQM_3,2,0,0.5,240,after_decay,823.401,32344.3968,240,19.947625104599865,2
SKS03,EQM_3,2,0,0.75,120,shaking,4.6859508968944885,15.405098612788036,120,0.0038823529411757818,2
SKS03,EQM_3,2,0,0.75,120,before_decay,15.405098612788036,383.4012,103,18.554278991596618,2
SKS03,EQM_3,2,0,0.75,120,after_decay,383.4012,32344.3968,120,17.45247226891115,2
SKS03,EQM_3,2,0,0.75,240,shaking,4.6859508968944885,15.405098612788036,240,0.004157322175736056,2
SKS03,EQM_3,2,0,0.75,240,before_decay,15.405098612788036,383.4012,204,19.983833472803326,2
SKS03,EQM_3,2,0,0.75,240,after_decay,383.4012,32344.3968,240,19.972968200837386,2
SKS03,EQM_3,2,1,0.25,120,shaking,6.1859508968944885,13.905098612788036,120,0.004174789915966315,2
SKS03,EQM_3,2,1,0.25,120,before_decay,16.905098612788038,1341.9012,55,19.679314285714213,2
