test,event,pile,layout,additional_stations_b,snapshots,cluster_median_nrmse,cluster_p90_nrmse,cluster_median_mae_mn,cluster_p90_peak_load_relative_error,cluster_p90_peak_depth_error_z_over_l
SKS03,EQM_5,2,static_transfer_4,4,120,0.25881270667708467,0.2625351514796885,0.19749521590909092,0.024796613785137214,0.2857142857142857
SKS03,EQM_5,2,static_transfer_5,5,120,0.004105473858560349,0.011057783021697198,0.002804052759740258,0.0,0.0
SKS03,EQM_5,2,trained_SKS02_applied_all_2,2,120,0.08041636439649066,0.10615705338362943,0.06985482548701298,0.012906075390472348,0.42857142857142855
SKS03,EQM_5,2,trained_SKS02_applied_all_3,3,120,0.05406090696245839,0.058087684600332624,0.039752655032467485,0.015832140116081625,0.42857142857142855
SKS03,EQM_5,2,trained_SKS02_applied_all_4,4,120,0.011122243215104067,0.024349373846212753,0.010684580357142828,0.015832140116081625,0.42857142857142855
SKS03,EQM_5,2,trained_SKS02_applied_all_5,5,120,0.003599746899587951,0.017851471001430096,0.0028369788961038894,0.0007424124752878303,0.14285714285714285
SKS03,EQM_5,2,trained_SKS03_applied_all_2,2,120,0.06048204020595422,0.06833125730566611,0.04762917613636361,0.015832140116081625,0.42857142857142855
SKS03,EQM_5,2,trained_SKS03_applied_all_3,3,120,0.04202201000639067,0.05579826267384277,0.03934972159090906,0.012906075390472348,0.42857142857142855
SKS03,EQM_5,2,trained_SKS03_applied_all_4,4,120,0.00590794320209818,0.020624253429675565,0.005415295454545471,0.010190265414772838,0.1428571428571429
SKS03,EQM_5,2,trained_SKS03_applied_all_5,5,120,0.004105473858560349,0.011057783021697198,0.002804052759740258,0.0,0.0
SKS03,EQM_5,2,uniform_2,2,120,0.3277518862229459,0.342626722436923,0.3195558433441559,0.0876423854964479,0.42857142857142855
SKS03,EQM_5,2,uniform_3,3,120,0.17567526952654183,0.17631758327804065,0.11745822564935067,0.01684921185706026,0.2857142857142857
SKS03,EQM_5,2,uniform_4,4,120,0.17548235990810157,0.17620145348666785,0.11250799350649351,0.007451033010704487,0.14285714285714285
SKS03,EQM_5,2,uniform_5,5,120,0.004105473858560349,0.011057783021697198,0.002804052759740258,0.0,0.0
SKS03,EQM_5,3,pooled_robust_2,2,120,0.30794784544499704,0.3166462642974157,0.7883879845779223,0.0,0.0
SKS03,EQM_5,3,pooled_robust_3,3,120,0.1475975479548797,0.149891837475273,0.2998838636363637,0.22118100206572452,0.2857142857142857
SKS03,EQM_5,3,pooled_robust_4,4,120,0.14707345606507688,0.1486586213132306,0.2836320178571429,0.22118100206572452,0.2857142857142857
SKS03,EQM_5,3,pooled_robust_5,5,120,0.052005791771834134,0.05276748657325414,0.08969454166666668,0.1078415231247534,0.2857142857142857
SKS03,EQM_5,3,static_transfer_2,2,120,0.4066847500291889,0.4152526500468011,1.119453844155844,0.5351381286430854,0.42857142857142855
SKS03,EQM_5,3,static_transfer_3,3,120,0.12979044207347834,0.14880733061395093,0.2549609074675325,0.0,0.0
SKS03,EQM_5,3,static_transfer_4,4,120,0.13047264566252317,0.14821463423431727,0.2370315081168832,0.0,0.0
SKS03,EQM_5,3,static_transfer_5,5,120,0.059938705111506896,0.060493896725821415,0.11014228977272733,0.0,0.0
SKS03,EQM_5,3,trained_SKS02_applied_all_2,2,120,0.30794784544499704,0.3166462642974157,0.7883879845779223,0.0,0.0
SKS03,EQM_5,3,trained_SKS02_applied_all_3,3,120,0.1475975479548797,0.149891837475273,0.2998838636363637,0.22118100206572452,0.2857142857142857
SKS03,EQM_5,3,trained_SKS02_applied_all_4,4,120,0.14707345606507688,0.1486586213132306,0.2836320178571429,0.22118100206572452,0.2857142857142857
SKS03,EQM_5,3,trained_SKS02_applied_all_5,5,120,0.052005791771834134,0.05276748657325414,0.08969454166666668,0.1078415231247534,0.2857142857142857
SKS03,EQM_5,3,trained_SKS03_applied_all_2,2,120,0.1583159946490713,0.15956153886160743,0.3894864902597403,0.22118100206572452,0.2857142857142857
SKS03,EQM_5,3,trained_SKS03_applied_all_3,3,120,0.07572681470629966,0.08323053277149975,0.18986246834415585,0.0,0.0
SKS03,EQM_5,3,trained_SKS03_applied_all_4,4,120,0.06560343145610059,0.06621647837111143,0.1412445124458875,0.1078415231247534,0.2857142857142857
SKS03,EQM_5,3,trained_SKS03_applied_all_5,5,120,0.059938705111506896,0.060493896725821415,0.11014228977272733,0.0,0.0
SKS03,EQM_5,3,uniform_2,2,120,0.21604387901250027,0.23692080953945827,0.5747982711038963,0.14137861591080175,0.14285714285714285
SKS03,EQM_5,3,uniform_3,3,120,0.17960466145049803,0.18288963918340154,0.41932253977272727,0.2342728807282445,0.14285714285714285
SKS03,EQM_5,3,uniform_4,4,120,0.1282039606360228,0.13404607751251,0.23969006899350645,0.10413592390672226,0.14285714285714285
SKS03,EQM_5,3,uniform_5,5,120,0.059938705111506896,0.060493896725821415,0.11014228977272733,0.0,0.0
